id,t_date,code,name,p_open,p_high,p_low,p_close,volume,industrial
240820190322 ,2019/3/22,2408,南亞科,64,64.7,63,63.1,25953,半導體業
240820190321 ,2019/3/21,2408,南亞科,63.6,63.6,62.1,62.8,31768,半導體業
240820190320 ,2019/3/20,2408,南亞科,59.9,60.7,59.7,60.6,11681,半導體業
240820190319 ,2019/3/19,2408,南亞科,59.8,60.1,59.6,59.7,8482,半導體業
240820190318 ,2019/3/18,2408,南亞科,60.5,60.5,59,59.5,18116,半導體業
240820190315 ,2019/3/15,2408,南亞科,60.5,60.9,60.1,60.1,17800,半導體業
240820190314 ,2019/3/14,2408,南亞科,60.1,60.6,60,60.3,11313,半導體業
240820190313 ,2019/3/13,2408,南亞科,60.8,61.2,60.1,60.1,10728,半導體業
240820190312 ,2019/3/12,2408,南亞科,61.1,61.6,60.8,60.8,9694,半導體業
240820190311 ,2019/3/11,2408,南亞科,60.5,60.9,60.3,60.4,10884,半導體業
240820190308 ,2019/3/8,2408,南亞科,59.3,60.8,59,60.5,14313,半導體業
240820190307 ,2019/3/7,2408,南亞科,60.8,61.4,60,60,19289,半導體業
240820190306 ,2019/3/6,2408,南亞科,61.1,62.3,61.1,61.4,24728,半導體業
240820190305 ,2019/3/5,2408,南亞科,63.9,64.4,63.1,63.1,21245,半導體業
240820190304 ,2019/3/4,2408,南亞科,67.1,67.1,63.9,64.8,53443,半導體業
240820190227 ,2019/2/27,2408,南亞科,62.8,63.2,62.2,62.2,18697,半導體業
240820190226 ,2019/2/26,2408,南亞科,61.6,62.7,61.6,62,17604,半導體業
240820190225 ,2019/2/25,2408,南亞科,61.7,62.3,61.3,61.6,12931,半導體業
240820190222 ,2019/2/22,2408,南亞科,60.7,62.5,60.4,60.9,18279,半導體業
240820190221 ,2019/2/21,2408,南亞科,60.8,61,60.5,60.8,7699,半導體業
240820190220 ,2019/2/20,2408,南亞科,60.2,60.6,60.1,60.6,7309,半導體業
240820190219 ,2019/2/19,2408,南亞科,60.1,60.9,60,60.5,6375,半導體業
240820190218 ,2019/2/18,2408,南亞科,60.5,60.8,60.1,60.2,8696,半導體業
240820190215 ,2019/2/15,2408,南亞科,62.1,62.5,60,60,20100,半導體業
240820190214 ,2019/2/14,2408,南亞科,61,63,60.5,62.1,22539,半導體業
240820190213 ,2019/2/13,2408,南亞科,60.5,60.8,59,60.5,16399,半導體業
240820190212 ,2019/2/12,2408,南亞科,59.2,60.1,59.1,60,12269,半導體業
240820190211 ,2019/2/11,2408,南亞科,60.8,60.8,59,59,15727,半導體業
240820190130 ,2019/1/30,2408,南亞科,58.8,60.2,58.8,60.1,11080,半導體業
240820190129 ,2019/1/29,2408,南亞科,60.2,60.2,58.5,58.8,14603,半導體業
240820190128 ,2019/1/28,2408,南亞科,61,61.8,60.8,60.8,17093,半導體業
240820190125 ,2019/1/25,2408,南亞科,61.8,61.9,59.3,60,24420,半導體業
240820190124 ,2019/1/24,2408,南亞科,57.6,59.7,57.6,59.6,22538,半導體業
240820190123 ,2019/1/23,2408,南亞科,56.1,57.5,55.7,57,14376,半導體業
240820190122 ,2019/1/22,2408,南亞科,57.2,57.2,56.4,56.5,5256,半導體業
240820190121 ,2019/1/21,2408,南亞科,57.2,57.3,56.6,57.2,11174,半導體業
240820190118 ,2019/1/18,2408,南亞科,55.4,56.6,55.4,56.4,15273,半導體業
240820190117 ,2019/1/17,2408,南亞科,56.3,56.9,55,55.1,23393,半導體業
240820190116 ,2019/1/16,2408,南亞科,54.5,57.2,54.2,56.4,36516,半導體業
240820190115 ,2019/1/15,2408,南亞科,51.7,54.2,51.7,53.6,14878,半導體業
240820190114 ,2019/1/14,2408,南亞科,53,53.5,52,52,9391,半導體業
240820190111 ,2019/1/11,2408,南亞科,54.5,54.6,52.4,53.5,16154,半導體業
240820190110 ,2019/1/10,2408,南亞科,53.3,54.5,52.9,53.8,17414,半導體業
240820190109 ,2019/1/9,2408,南亞科,52,53,52,52.5,11245,半導體業
240820190108 ,2019/1/8,2408,南亞科,52.3,52.4,51.5,51.7,6178,半導體業
240820190107 ,2019/1/7,2408,南亞科,52.4,52.7,51.4,51.8,13123,半導體業
240820190104 ,2019/1/4,2408,南亞科,50.1,51.6,49.5,51.6,17432,半導體業
240820190103 ,2019/1/3,2408,南亞科,54.7,54.7,51.4,51.5,25274,半導體業
240820190102 ,2019/1/2,2408,南亞科,55.5,55.9,54.6,55,9469,半導體業
240820181228 ,2018/12/28,2408,南亞科,56.3,56.4,54.6,55,7297,半導體業
240820181227 ,2018/12/27,2408,南亞科,55.5,56.3,55.2,55.8,9280,半導體業
240820181226 ,2018/12/26,2408,南亞科,57.3,57.6,54.1,54.1,16631,半導體業
240820181225 ,2018/12/25,2408,南亞科,53.8,57,53.8,57,9789,半導體業
240820181224 ,2018/12/24,2408,南亞科,53.3,56,53.2,56,11442,半導體業
240820181222 ,2018/12/22,2408,南亞科,53.4,53.8,53.2,53.5,1348,半導體業
240820181221 ,2018/12/21,2408,南亞科,53,53.9,52.2,53.9,11896,半導體業
240820181220 ,2018/12/20,2408,南亞科,52.9,53.7,52.5,53.2,12596,半導體業
240820181219 ,2018/12/19,2408,南亞科,53.4,53.9,52.9,53.7,12543,半導體業
240820181218 ,2018/12/18,2408,南亞科,53.1,54.6,52.6,54.5,13343,半導體業
240820181217 ,2018/12/17,2408,南亞科,52.9,53.6,52.9,53.5,6416,半導體業
240820181214 ,2018/12/14,2408,南亞科,53.6,53.8,52.4,53.5,10424,半導體業
240820181213 ,2018/12/13,2408,南亞科,54,54.5,53.4,54.3,12094,半導體業
240820181212 ,2018/12/12,2408,南亞科,53.2,53.9,53,53.7,14085,半導體業
240820181211 ,2018/12/11,2408,南亞科,52.4,53.4,51.8,52.9,13213,半導體業
240820181210 ,2018/12/10,2408,南亞科,53.5,53.6,51.3,52.1,28889,半導體業
240820181207 ,2018/12/7,2408,南亞科,55.8,56.1,55.2,55.7,12009,半導體業
240820181206 ,2018/12/6,2408,南亞科,56.5,56.8,54.3,55,22290,半導體業
240820181205 ,2018/12/5,2408,南亞科,57,57.7,56,56.9,35959,半導體業
240820181204 ,2018/12/4,2408,南亞科,62.5,63.1,61.8,62,17919,半導體業
240820181203 ,2018/12/3,2408,南亞科,63.2,64.3,62.3,62.8,28605,半導體業
240820181130 ,2018/11/30,2408,南亞科,60.6,61.6,60.6,61,25952,半導體業
240820181129 ,2018/11/29,2408,南亞科,60,63.2,60,60.3,36094,半導體業
240820181128 ,2018/11/28,2408,南亞科,58.3,59.4,57.7,58.6,18281,半導體業
240820181127 ,2018/11/27,2408,南亞科,56.3,58.4,55.7,58,19751,半導體業
240820181126 ,2018/11/26,2408,南亞科,56.6,58.2,56.1,57.3,19454,半導體業
240820181123 ,2018/11/23,2408,南亞科,58,58.1,56.1,56.1,13142,半導體業
240820181122 ,2018/11/22,2408,南亞科,57.8,58.5,57.2,58,17439,半導體業
240820181121 ,2018/11/21,2408,南亞科,56.9,57.9,56.4,57.8,16745,半導體業
240820181120 ,2018/11/20,2408,南亞科,56.5,57.8,56.3,57.5,16612,半導體業
240820181119 ,2018/11/19,2408,南亞科,55.8,57.5,55.4,57.5,22892,半導體業
240820181116 ,2018/11/16,2408,南亞科,56.8,56.8,54.5,54.6,17518,半導體業
240820181115 ,2018/11/15,2408,南亞科,56.7,56.9,55.5,55.9,10285,半導體業
240820181114 ,2018/11/14,2408,南亞科,56.3,57.2,56,56.5,22170,半導體業
240820181113 ,2018/11/13,2408,南亞科,55,57.4,54.2,56.2,47193,半導體業
240820181112 ,2018/11/12,2408,南亞科,53.5,54.1,53.1,53.8,11290,半導體業
240820181109 ,2018/11/9,2408,南亞科,53.4,54.6,52.8,54.2,11203,半導體業
240820181108 ,2018/11/8,2408,南亞科,57,57.3,53.8,53.8,17604,半導體業
240820181107 ,2018/11/7,2408,南亞科,52.3,55.3,52.3,55.2,14242,半導體業
240820181106 ,2018/11/6,2408,南亞科,55,55,52.2,52.2,22637,半導體業
240820181105 ,2018/11/5,2408,南亞科,55.8,56.3,54.9,55.7,17859,半導體業
240820181102 ,2018/11/2,2408,南亞科,57,57.8,55.4,56.1,46784,半導體業
240820181101 ,2018/11/1,2408,南亞科,51.6,54.5,51,54.4,32609,半導體業
240820181031 ,2018/10/31,2408,南亞科,49.55,51.9,49.4,51.4,34943,半導體業
240820181030 ,2018/10/30,2408,南亞科,46.4,49.05,46.35,48.5,25048,半導體業
240820181029 ,2018/10/29,2408,南亞科,46.35,46.95,45.35,46.6,16735,半導體業
240820181026 ,2018/10/26,2408,南亞科,46.7,46.9,45.15,46,20855,半導體業
240820181025 ,2018/10/25,2408,南亞科,46.7,46.9,45.1,45.75,37766,半導體業
240820181024 ,2018/10/24,2408,南亞科,50.4,50.7,49.2,49.3,23431,半導體業
240820181023 ,2018/10/23,2408,南亞科,51,51.4,50.5,50.5,14087,半導體業
240820181022 ,2018/10/22,2408,南亞科,51,53,50.3,52.5,14642,半導體業
240820181019 ,2018/10/19,2408,南亞科,49.25,52.1,48.8,52.1,31553,半導體業
240820181018 ,2018/10/18,2408,南亞科,53.5,53.9,51.2,51.5,29963,半導體業
240820181017 ,2018/10/17,2408,南亞科,55.7,56.6,54.2,54.4,31418,半導體業
240820181016 ,2018/10/16,2408,南亞科,57.2,57.2,54.1,54.1,41988,半導體業
240820181015 ,2018/10/15,2408,南亞科,54,57.2,54,57.2,40608,半導體業
240820181012 ,2018/10/12,2408,南亞科,50.6,53.3,50.1,53.3,22471,半導體業
240820181011 ,2018/10/11,2408,南亞科,48.6,49.2,47.1,48.5,23043,半導體業
240820181009 ,2018/10/9,2408,南亞科,53.3,54.2,52.3,52.3,13243,半導體業
240820181008 ,2018/10/8,2408,南亞科,52,53.2,51.9,52.7,9649,半導體業
240820181005 ,2018/10/5,2408,南亞科,52.9,53.7,51.3,52.2,23059,半導體業
240820181004 ,2018/10/4,2408,南亞科,56.7,56.7,53.8,53.9,29716,半導體業
240820181003 ,2018/10/3,2408,南亞科,58.8,59,57.7,57.8,5356,半導體業
240820181002 ,2018/10/2,2408,南亞科,59.2,59.2,58.3,58.4,5689,半導體業
240820181001 ,2018/10/1,2408,南亞科,58.2,59.5,58.2,59.2,8366,半導體業
240820180928 ,2018/9/28,2408,南亞科,60.2,60.4,58.1,58.1,12734,半導體業
240820180927 ,2018/9/27,2408,南亞科,59.1,59.8,59,59.8,9421,半導體業
240820180926 ,2018/9/26,2408,南亞科,60.7,61,59.7,60.2,13303,半導體業
240820180925 ,2018/9/25,2408,南亞科,58.3,62,58.3,61.7,21344,半導體業
240820180921 ,2018/9/21,2408,南亞科,58.5,58.7,57,58.5,22876,半導體業
240820180920 ,2018/9/20,2408,南亞科,60,60.3,59.1,59.5,9793,半導體業
240820180919 ,2018/9/19,2408,南亞科,61.1,61.2,60,60,19222,半導體業
240820180918 ,2018/9/18,2408,南亞科,60,60.3,59.3,59.3,13175,半導體業
240820180917 ,2018/9/17,2408,南亞科,60.2,62.9,59.5,61.2,24236,半導體業
240820180914 ,2018/9/14,2408,南亞科,59.4,60,58.9,59.6,13778,半導體業
240820180913 ,2018/9/13,2408,南亞科,56.5,58.7,56.2,57.5,16612,半導體業
240820180912 ,2018/9/12,2408,南亞科,58.9,58.9,57.3,57.4,16715,半導體業
240820180911 ,2018/9/11,2408,南亞科,60,60.8,58.9,60.1,14967,半導體業
240820180910 ,2018/9/10,2408,南亞科,57.6,59.9,57.6,59.4,22870,半導體業
240820180907 ,2018/9/7,2408,南亞科,59.3,60.7,57.3,57.5,43904,半導體業
240820180906 ,2018/9/6,2408,南亞科,65,65.4,63.5,63.6,25053,半導體業
240820180905 ,2018/9/5,2408,南亞科,67.6,67.9,66.2,66.6,9310,半導體業
240820180904 ,2018/9/4,2408,南亞科,67.4,68.2,67.1,67.6,4595,半導體業
240820180903 ,2018/9/3,2408,南亞科,69.7,69.7,66.6,66.7,10553,半導體業
240820180831 ,2018/8/31,2408,南亞科,69.2,69.7,68.2,69.7,11312,半導體業
240820180830 ,2018/8/30,2408,南亞科,69.9,70.3,69,69.8,6239,半導體業
240820180829 ,2018/8/29,2408,南亞科,71.1,71.4,69.6,69.9,9517,半導體業
240820180828 ,2018/8/28,2408,南亞科,71.5,72.3,70.7,70.7,14815,半導體業
240820180827 ,2018/8/27,2408,南亞科,68.1,70.3,67.7,70.1,15260,半導體業
240820180824 ,2018/8/24,2408,南亞科,67.6,68,66.8,67.4,6619,半導體業
240820180823 ,2018/8/23,2408,南亞科,67.5,67.6,66.6,67.3,9455,半導體業
240820180822 ,2018/8/22,2408,南亞科,69.6,69.7,67,67.4,15399,半導體業
240820180821 ,2018/8/21,2408,南亞科,67.2,69.4,66.2,68.5,23650,半導體業
240820180820 ,2018/8/20,2408,南亞科,66.6,67.6,65.6,65.7,14912,半導體業
240820180817 ,2018/8/17,2408,南亞科,67.8,67.9,65,65,14531,半導體業
240820180816 ,2018/8/16,2408,南亞科,65,68.4,63.5,67.3,21294,半導體業
240820180815 ,2018/8/15,2408,南亞科,70.4,70.4,67.7,67.7,12562,半導體業
240820180814 ,2018/8/14,2408,南亞科,69.7,70.5,67.6,70.2,15048,半導體業
240820180813 ,2018/8/13,2408,南亞科,72.5,72.5,67.6,68.9,23499,半導體業
240820180810 ,2018/8/10,2408,南亞科,73.8,74.2,73,73.2,8098,半導體業
240820180809 ,2018/8/9,2408,南亞科,74.1,74.6,73.7,73.8,7063,半導體業
240820180808 ,2018/8/8,2408,南亞科,75,75.7,73.7,73.7,18917,半導體業
240820180807 ,2018/8/7,2408,南亞科,73.6,74.8,73.2,74.3,18180,半導體業
240820180806 ,2018/8/6,2408,南亞科,75,75,73.6,73.6,23612,半導體業
240820180803 ,2018/8/3,2408,南亞科,78.5,78.7,75.7,75.8,29809,半導體業
240820180802 ,2018/8/2,2408,南亞科,79.5,79.5,77.9,78.4,8977,半導體業
240820180801 ,2018/8/1,2408,南亞科,78.3,79.7,78,79.6,10394,半導體業
240820180731 ,2018/7/31,2408,南亞科,79.5,79.6,78.3,78.6,11478,半導體業
240820180730 ,2018/7/30,2408,南亞科,81.9,81.9,79.5,79.6,10440,半導體業
240820180727 ,2018/7/27,2408,南亞科,81.4,82.2,81.4,81.9,8558,半導體業
240820180726 ,2018/7/26,2408,南亞科,81.6,82.5,80.5,81,13600,半導體業
240820180725 ,2018/7/25,2408,南亞科,78.4,81.3,78.3,80.7,16073,半導體業
240820180724 ,2018/7/24,2408,南亞科,78,79.4,77.8,78.7,15152,半導體業
240820180723 ,2018/7/23,2408,南亞科,80.2,80.3,78,78.5,20433,半導體業
240820180720 ,2018/7/20,2408,南亞科,80.7,81.6,80.1,80.5,17101,半導體業
240820180719 ,2018/7/19,2408,南亞科,83,83,80.2,80.2,28452,半導體業
240820180718 ,2018/7/18,2408,南亞科,88.1,88.1,83.7,84,41575,半導體業
240820180717 ,2018/7/17,2408,南亞科,86.1,88.3,86,88.1,11388,半導體業
240820180716 ,2018/7/16,2408,南亞科,89.3,89.7,86,86,13134,半導體業
240820180713 ,2018/7/13,2408,南亞科,86.5,89,86.2,88.8,16328,半導體業
240820180712 ,2018/7/12,2408,南亞科,85.3,86.5,84.5,86,16941,半導體業
240820180711 ,2018/7/11,2408,南亞科,84,84.8,82.2,83.6,11151,半導體業
240820180710 ,2018/7/10,2408,南亞科,81.6,84,81.6,83.9,15634,半導體業
240820180709 ,2018/7/9,2408,南亞科,79.5,82.7,79.5,81,16539,半導體業
240820180706 ,2018/7/6,2408,南亞科,79.5,80.1,78.6,79.3,11088,半導體業
240820180705 ,2018/7/5,2408,南亞科,80.8,81.3,77.7,78.1,12144,半導體業
240820180704 ,2018/7/4,2408,南亞科,81.8,82.5,80.8,80.9,11634,半導體業
240820180703 ,2018/7/3,2408,南亞科,82,83.2,81.7,81.8,9518,半導體業
240820180702 ,2018/7/2,2408,南亞科,83.6,83.6,80.8,81,8785,半導體業
240820180629 ,2018/6/29,2408,南亞科,83,84,82.5,83.2,10296,半導體業
240820180628 ,2018/6/28,2408,南亞科,82.6,83.3,81.2,83,12341,半導體業
240820180627 ,2018/6/27,2408,南亞科,86.6,88.6,86.6,87.2,12619,半導體業
240820180626 ,2018/6/26,2408,南亞科,84.3,85.4,82.1,85.4,21090,半導體業
240820180625 ,2018/6/25,2408,南亞科,90.8,91.4,86.5,86.5,17187,半導體業
240820180622 ,2018/6/22,2408,南亞科,92.5,92.5,90.8,92.5,10856,半導體業
240820180621 ,2018/6/21,2408,南亞科,91.5,93,91,92.5,10922,半導體業
240820180620 ,2018/6/20,2408,南亞科,91.7,92,90.2,90.4,10190,半導體業
240820180619 ,2018/6/19,2408,南亞科,91.9,93.5,90.6,90.6,14306,半導體業
240820180615 ,2018/6/15,2408,南亞科,93.1,93.8,91.6,92.3,9881,半導體業
240820180614 ,2018/6/14,2408,南亞科,93.7,93.9,91.5,93,13810,半導體業
240820180613 ,2018/6/13,2408,南亞科,97.4,97.4,94,94,19386,半導體業
240820180612 ,2018/6/12,2408,南亞科,99.8,100.5,97.3,97.6,12570,半導體業
240820180611 ,2018/6/11,2408,南亞科,100,101,99.4,100.5,5889,半導體業
240820180608 ,2018/6/8,2408,南亞科,101.5,101.5,98.8,99.8,9343,半導體業
240820180607 ,2018/6/7,2408,南亞科,100.5,101.5,99.5,101,11653,半導體業
240820180606 ,2018/6/6,2408,南亞科,101.5,102,99.8,100,8545,半導體業
240820180605 ,2018/6/5,2408,南亞科,102.5,103,99.6,101,12375,半導體業
240820180604 ,2018/6/4,2408,南亞科,98,101.5,98,100.5,14755,半導體業
240820180601 ,2018/6/1,2408,南亞科,97.6,98.8,97.3,97.5,11092,半導體業
240820180531 ,2018/5/31,2408,南亞科,98,99.6,97.5,99.6,18629,半導體業
240820180530 ,2018/5/30,2408,南亞科,94,97.7,94,96.5,21460,半導體業
240820180529 ,2018/5/29,2408,南亞科,99.7,100,98.6,98.9,8894,半導體業
240820180528 ,2018/5/28,2408,南亞科,100.5,100.5,98.8,99.3,13764,半導體業
240820180525 ,2018/5/25,2408,南亞科,103.5,104,100,100.5,12656,半導體業
240820180524 ,2018/5/24,2408,南亞科,100.5,102.5,99.8,102,16584,半導體業
240820180523 ,2018/5/23,2408,南亞科,100.5,101,98.3,99.3,20684,半導體業
240820180522 ,2018/5/22,2408,南亞科,101,102.5,96.9,97.2,19028,半導體業
240820180521 ,2018/5/21,2408,南亞科,100,101.5,98.6,99,12142,半導體業
240820180518 ,2018/5/18,2408,南亞科,100.5,100.5,98.6,98.9,17781,半導體業
240820180517 ,2018/5/17,2408,南亞科,106,107.5,101,101.5,40058,半導體業
240820180516 ,2018/5/16,2408,南亞科,96.1,104,96.1,102.5,48293,半導體業
240820180515 ,2018/5/15,2408,南亞科,96,96.4,94.1,95.5,6484,半導體業
240820180514 ,2018/5/14,2408,南亞科,96.9,97.3,95,95.3,7967,半導體業
240820180511 ,2018/5/11,2408,南亞科,95,97.4,94.5,95.6,18049,半導體業
240820180510 ,2018/5/10,2408,南亞科,96,96,93.2,93.6,9000,半導體業
240820180509 ,2018/5/9,2408,南亞科,93.9,94.6,93.3,94.4,8524,半導體業
240820180508 ,2018/5/8,2408,南亞科,93.8,94.8,93.6,94,15740,半導體業
240820180507 ,2018/5/7,2408,南亞科,93.8,93.8,92,92.6,8349,半導體業
240820180504 ,2018/5/4,2408,南亞科,90.9,92.5,90.7,91.7,7862,半導體業
240820180503 ,2018/5/3,2408,南亞科,91,91,89.3,89.9,11822,半導體業
240820180502 ,2018/5/2,2408,南亞科,93.9,93.9,91.1,91.7,10880,半導體業
240820180430 ,2018/4/30,2408,南亞科,93,93.4,91.3,93,8586,半導體業
240820180427 ,2018/4/27,2408,南亞科,93.9,94.2,92.9,93.1,13290,半導體業
