id,t_date,code,name,p_open,p_high,p_low,p_close,volume,industrial
245420190329 ,2019/3/29,2454,聯發科,279,282.5,277,282.5,5403,半導體業
245420190328 ,2019/3/28,2454,聯發科,278.5,283.5,276.5,276.5,4617,半導體業
245420190327 ,2019/3/27,2454,聯發科,280,280.5,278,279.5,2681,半導體業
245420190326 ,2019/3/26,2454,聯發科,279,281.5,278.5,281,3638,半導體業
245420190325 ,2019/3/25,2454,聯發科,276.5,279,276,276.5,5460,半導體業
245420190322 ,2019/3/22,2454,聯發科,280,286,279,284,13173,半導體業
245420190321 ,2019/3/21,2454,聯發科,274.5,279.5,274.5,277.5,4525,半導體業
245420190320 ,2019/3/20,2454,聯發科,275.5,275.5,273,274.5,3168,半導體業
245420190319 ,2019/3/19,2454,聯發科,276.5,277,272,275.5,5707,半導體業
245420190318 ,2019/3/18,2454,聯發科,280,281.5,276,278,4329,半導體業
245420190315 ,2019/3/15,2454,聯發科,274,277,273.5,276,4468,半導體業
245420190314 ,2019/3/14,2454,聯發科,272,278,271.5,272.5,4933,半導體業
245420190313 ,2019/3/13,2454,聯發科,270,273.5,269,273,2627,半導體業
245420190312 ,2019/3/12,2454,聯發科,274.5,276,270,270.5,4929,半導體業
245420190311 ,2019/3/11,2454,聯發科,267.5,272.5,267.5,270,3486,半導體業
245420190308 ,2019/3/8,2454,聯發科,270,271.5,266,267.5,7605,半導體業
245420190307 ,2019/3/7,2454,聯發科,277.5,279,272.5,274,4456,半導體業
245420190306 ,2019/3/6,2454,聯發科,274,281.5,274,280,9119,半導體業
245420190305 ,2019/3/5,2454,聯發科,275.5,279,272,273,5726,半導體業
245420190304 ,2019/3/4,2454,聯發科,280,283.5,277,277,7891,半導體業
245420190227 ,2019/2/27,2454,聯發科,280,282,274,280,9346,半導體業
245420190226 ,2019/2/26,2454,聯發科,283.5,293,276.5,276.5,15256,半導體業
245420190225 ,2019/2/25,2454,聯發科,271,282.5,270.5,282.5,20112,半導體業
245420190222 ,2019/2/22,2454,聯發科,260,271,259.5,264,16462,半導體業
245420190221 ,2019/2/21,2454,聯發科,254,259.5,253.5,259,6115,半導體業
245420190220 ,2019/2/20,2454,聯發科,251.5,258,251.5,255.5,7741,半導體業
245420190219 ,2019/2/19,2454,聯發科,252,252.5,249,250,3358,半導體業
245420190218 ,2019/2/18,2454,聯發科,254.5,254.5,251,253.5,3332,半導體業
245420190215 ,2019/2/15,2454,聯發科,254.5,258,250.5,252,4365,半導體業
245420190214 ,2019/2/14,2454,聯發科,257,259,255.5,255.5,3051,半導體業
245420190213 ,2019/2/13,2454,聯發科,259.5,261.5,256.5,259,5524,半導體業
245420190212 ,2019/2/12,2454,聯發科,257,259.5,256,257.5,5978,半導體業
245420190211 ,2019/2/11,2454,聯發科,252.5,259.5,249.5,259.5,19459,半導體業
245420190130 ,2019/1/30,2454,聯發科,245.5,245.5,241.5,243,5074,半導體業
245420190129 ,2019/1/29,2454,聯發科,245,248,244,245.5,4278,半導體業
245420190128 ,2019/1/28,2454,聯發科,247.5,249,246.5,248.5,3686,半導體業
245420190125 ,2019/1/25,2454,聯發科,246.5,249.5,245,248,6383,半導體業
245420190124 ,2019/1/24,2454,聯發科,242.5,248,242,244.5,6358,半導體業
245420190123 ,2019/1/23,2454,聯發科,240.5,241,237,241,3065,半導體業
245420190122 ,2019/1/22,2454,聯發科,246.5,248,241,242,4435,半導體業
245420190121 ,2019/1/21,2454,聯發科,247,249,243.5,244.5,4437,半導體業
245420190118 ,2019/1/18,2454,聯發科,239.5,244.5,239,244,6657,半導體業
245420190117 ,2019/1/17,2454,聯發科,237.5,239,234.5,237,2920,半導體業
245420190116 ,2019/1/16,2454,聯發科,233,238,232,237,4397,半導體業
245420190115 ,2019/1/15,2454,聯發科,233.5,233.5,231.5,233,4528,半導體業
245420190114 ,2019/1/14,2454,聯發科,231.5,234,230,231.5,4203,半導體業
245420190111 ,2019/1/11,2454,聯發科,227,229,226,227.5,2023,半導體業
245420190110 ,2019/1/10,2454,聯發科,226,228,223,226,2882,半導體業
245420190109 ,2019/1/9,2454,聯發科,225.5,231.5,224,226,8817,半導體業
245420190108 ,2019/1/8,2454,聯發科,221,222.5,218.5,222,4626,半導體業
245420190107 ,2019/1/7,2454,聯發科,221,221.5,217.5,219,7009,半導體業
245420190104 ,2019/1/4,2454,聯發科,218.5,218.5,213.5,217,5604,半導體業
245420190103 ,2019/1/3,2454,聯發科,224,226,221,223.5,3719,半導體業
245420190102 ,2019/1/2,2454,聯發科,229.5,229.5,220.5,220.5,4284,半導體業
245420181228 ,2018/12/28,2454,聯發科,223.5,229.5,223.5,229.5,3415,半導體業
245420181227 ,2018/12/27,2454,聯發科,224.5,227,223,225,2969,半導體業
245420181226 ,2018/12/26,2454,聯發科,222,223.5,220,220,897,半導體業
245420181225 ,2018/12/25,2454,聯發科,221,222,219,221,1528,半導體業
245420181224 ,2018/12/24,2454,聯發科,223.5,225.5,222.5,225,1674,半導體業
245420181222 ,2018/12/22,2454,聯發科,223,223.5,221.5,223,923,半導體業
245420181221 ,2018/12/21,2454,聯發科,224,226,221.5,223.5,4511,半導體業
245420181220 ,2018/12/20,2454,聯發科,229.5,231,223.5,225,9031,半導體業
245420181219 ,2018/12/19,2454,聯發科,232.5,236,232.5,236,2712,半導體業
245420181218 ,2018/12/18,2454,聯發科,234,236.5,233.5,234.5,2177,半導體業
245420181217 ,2018/12/17,2454,聯發科,239,239,234,235,2131,半導體業
245420181214 ,2018/12/14,2454,聯發科,239,240,233,236,3433,半導體業
245420181213 ,2018/12/13,2454,聯發科,233.5,238,233.5,237.5,2660,半導體業
245420181212 ,2018/12/12,2454,聯發科,231.5,235,230,233,2520,半導體業
245420181211 ,2018/12/11,2454,聯發科,227,229.5,226,228,2711,半導體業
245420181210 ,2018/12/10,2454,聯發科,229.5,234,228,229,3099,半導體業
245420181207 ,2018/12/7,2454,聯發科,233.5,236.5,232.5,233.5,4611,半導體業
245420181206 ,2018/12/6,2454,聯發科,239,239.5,229,229.5,8278,半導體業
245420181205 ,2018/12/5,2454,聯發科,246.5,247,244,244.5,4813,半導體業
245420181204 ,2018/12/4,2454,聯發科,248,252.5,245,252,9482,半導體業
245420181203 ,2018/12/3,2454,聯發科,243,247,242.5,245.5,7424,半導體業
245420181130 ,2018/11/30,2454,聯發科,233,238,231,237.5,6671,半導體業
245420181129 ,2018/11/29,2454,聯發科,240,241.5,231.5,231.5,4823,半導體業
245420181128 ,2018/11/28,2454,聯發科,232,236.5,231,236.5,4001,半導體業
245420181127 ,2018/11/27,2454,聯發科,228,232,225,232,3223,半導體業
245420181126 ,2018/11/26,2454,聯發科,224,230.5,223,228,3788,半導體業
245420181123 ,2018/11/23,2454,聯發科,224,224,222,222,1501,半導體業
245420181122 ,2018/11/22,2454,聯發科,223.5,225,222,222.5,2250,半導體業
245420181121 ,2018/11/21,2454,聯發科,223,224.5,220,223,3605,半導體業
245420181120 ,2018/11/20,2454,聯發科,222.5,225.5,220.5,225,3016,半導體業
245420181119 ,2018/11/19,2454,聯發科,222,225,220,223.5,3141,半導體業
245420181116 ,2018/11/16,2454,聯發科,225,228,220,220,8593,半導體業
245420181115 ,2018/11/15,2454,聯發科,231.5,235,229.5,231.5,2911,半導體業
245420181114 ,2018/11/14,2454,聯發科,231,233,229,230,2607,半導體業
245420181113 ,2018/11/13,2454,聯發科,227.5,234,226.5,231,4338,半導體業
245420181112 ,2018/11/12,2454,聯發科,228,235.5,227,234.5,4714,半導體業
245420181109 ,2018/11/9,2454,聯發科,234.5,234.5,226.5,228.5,4589,半導體業
245420181108 ,2018/11/8,2454,聯發科,239,240,233,235,3630,半導體業
245420181107 ,2018/11/7,2454,聯發科,230,236,230,235,3630,半導體業
245420181106 ,2018/11/6,2454,聯發科,233.5,238,226.5,230,5870,半導體業
245420181105 ,2018/11/5,2454,聯發科,225.5,230,224,230,4238,半導體業
245420181102 ,2018/11/2,2454,聯發科,226.5,230.5,224.5,227.5,7311,半導體業
245420181101 ,2018/11/1,2454,聯發科,227,229,218.5,223.5,9447,半導體業
245420181031 ,2018/10/31,2454,聯發科,212,227.5,211,227.5,10113,半導體業
245420181030 ,2018/10/30,2454,聯發科,209,212,206,207,3922,半導體業
245420181029 ,2018/10/29,2454,聯發科,206,208,199.5,208,7012,半導體業
245420181026 ,2018/10/26,2454,聯發科,212,213.5,200.5,202,8450,半導體業
245420181025 ,2018/10/25,2454,聯發科,207.5,212,206,210,6389,半導體業
245420181024 ,2018/10/24,2454,聯發科,212,216,206,214,5894,半導體業
245420181023 ,2018/10/23,2454,聯發科,220,222,214,214,3750,半導體業
245420181022 ,2018/10/22,2454,聯發科,220.5,224,220,221.5,2304,半導體業
245420181019 ,2018/10/19,2454,聯發科,221.5,222.5,218.5,222.5,3882,半導體業
245420181018 ,2018/10/18,2454,聯發科,225,227,224,225,2588,半導體業
245420181017 ,2018/10/17,2454,聯發科,225.5,226.5,224,224.5,3133,半導體業
245420181016 ,2018/10/16,2454,聯發科,222.5,227,222,222,3704,半導體業
245420181015 ,2018/10/15,2454,聯發科,218.5,226.5,216,221,7207,半導體業
245420181012 ,2018/10/12,2454,聯發科,210,221,210,220,7413,半導體業
245420181011 ,2018/10/11,2454,聯發科,207.5,210.5,207,210.5,15727,半導體業
245420181009 ,2018/10/9,2454,聯發科,234,234.5,228.5,228.5,4308,半導體業
245420181008 ,2018/10/8,2454,聯發科,234.5,235.5,232.5,233.5,5334,半導體業
245420181005 ,2018/10/5,2454,聯發科,240,241,232.5,234.5,9233,半導體業
245420181004 ,2018/10/4,2454,聯發科,248,248,242,242,4069,半導體業
245420181003 ,2018/10/3,2454,聯發科,245.5,246.5,241,246,2859,半導體業
245420181002 ,2018/10/2,2454,聯發科,250,251,243,245,5612,半導體業
245420181001 ,2018/10/1,2454,聯發科,248.5,252,248.5,250,4213,半導體業
245420180928 ,2018/9/28,2454,聯發科,244.5,246.5,243,246.5,5847,半導體業
245420180927 ,2018/9/27,2454,聯發科,241,242,239,241.5,2936,半導體業
245420180926 ,2018/9/26,2454,聯發科,244.5,245,241,241.5,3087,半導體業
245420180925 ,2018/9/25,2454,聯發科,241,244,241,243.5,2247,半導體業
245420180921 ,2018/9/21,2454,聯發科,241.5,244,240.5,243,4163,半導體業
245420180920 ,2018/9/20,2454,聯發科,243.5,245,237.5,238,5285,半導體業
245420180919 ,2018/9/19,2454,聯發科,246.5,248.5,243,245,3741,半導體業
245420180918 ,2018/9/18,2454,聯發科,243,246.5,243,244.5,3103,半導體業
245420180917 ,2018/9/17,2454,聯發科,244,245,242,243.5,1586,半導體業
245420180914 ,2018/9/14,2454,聯發科,244.5,246.5,243,245.5,3523,半導體業
245420180913 ,2018/9/13,2454,聯發科,245.5,245.5,242,242,3132,半導體業
245420180912 ,2018/9/12,2454,聯發科,246.5,246.5,242,244,3333,半導體業
245420180911 ,2018/9/11,2454,聯發科,246,247,241,244,4865,半導體業
245420180910 ,2018/9/10,2454,聯發科,249,251,238,242.5,6458,半導體業
245420180907 ,2018/9/7,2454,聯發科,253,254.5,245.5,248,6183,半導體業
245420180906 ,2018/9/6,2454,聯發科,252.5,257,250,255,3896,半導體業
245420180905 ,2018/9/5,2454,聯發科,253.5,256,252,254,3409,半導體業
245420180904 ,2018/9/4,2454,聯發科,250,255,250,253.5,4155,半導體業
245420180903 ,2018/9/3,2454,聯發科,252.5,253,249,249.5,2550,半導體業
245420180831 ,2018/8/31,2454,聯發科,255,255,248.5,251.5,5803,半導體業
245420180830 ,2018/8/30,2454,聯發科,257,258.5,255,256,4274,半導體業
245420180829 ,2018/8/29,2454,聯發科,254.5,256.5,253,256,5288,半導體業
245420180828 ,2018/8/28,2454,聯發科,247.5,256,247.5,252,10553,半導體業
245420180827 ,2018/8/27,2454,聯發科,248.5,249,245.5,247.5,3036,半導體業
245420180824 ,2018/8/24,2454,聯發科,253,253,247,250,2873,半導體業
245420180823 ,2018/8/23,2454,聯發科,248,253,248,253,5147,半導體業
245420180822 ,2018/8/22,2454,聯發科,247,249.5,244,247.5,6912,半導體業
245420180821 ,2018/8/21,2454,聯發科,246,247,245,245.5,3879,半導體業
245420180820 ,2018/8/20,2454,聯發科,249.5,249.5,244,247,5110,半導體業
245420180817 ,2018/8/17,2454,聯發科,250.5,252.5,246,247,7505,半導體業
245420180816 ,2018/8/16,2454,聯發科,250,253,246,247.5,12296,半導體業
245420180815 ,2018/8/15,2454,聯發科,263.5,264,260,260,2342,半導體業
245420180814 ,2018/8/14,2454,聯發科,263.5,267,263.5,265,2506,半導體業
245420180813 ,2018/8/13,2454,聯發科,265,268.5,258,263.5,5137,半導體業
245420180810 ,2018/8/10,2454,聯發科,272.5,276.5,272.5,274.5,1925,半導體業
245420180809 ,2018/8/9,2454,聯發科,276,276.5,272,275,3246,半導體業
245420180808 ,2018/8/8,2454,聯發科,277,278,275,277.5,4605,半導體業
245420180807 ,2018/8/7,2454,聯發科,273,278,271.5,275.5,5156,半導體業
245420180806 ,2018/8/6,2454,聯發科,273.5,274,270,273,2325,半導體業
245420180803 ,2018/8/3,2454,聯發科,272,274,271,274,4041,半導體業
245420180802 ,2018/8/2,2454,聯發科,276,277,269,269,9248,半導體業
245420180801 ,2018/8/1,2454,聯發科,265,277.5,265,275,15825,半導體業
245420180731 ,2018/7/31,2454,聯發科,256,257,250,254,11841,半導體業
245420180730 ,2018/7/30,2454,聯發科,263.5,265,258.5,260,6558,半導體業
245420180727 ,2018/7/27,2454,聯發科,263,271.5,263,267.5,7011,半導體業
245420180726 ,2018/7/26,2454,聯發科,259,263,259,263,6681,半導體業
245420180725 ,2018/7/25,2454,聯發科,255,264,254,262.5,7952,半導體業
245420180724 ,2018/7/24,2454,聯發科,270,270,254,255,18761,半導體業
245420180723 ,2018/7/23,2454,聯發科,278.5,278.5,271,271.5,10295,半導體業
245420180720 ,2018/7/20,2454,聯發科,282,284,280,280,3063,半導體業
245420180719 ,2018/7/19,2454,聯發科,283.5,284.5,281.5,284,2522,半導體業
245420180718 ,2018/7/18,2454,聯發科,287,288.5,281,281,4953,半導體業
245420180717 ,2018/7/17,2454,聯發科,283,287.5,283,285.5,3210,半導體業
245420180716 ,2018/7/16,2454,聯發科,285,286.5,282.5,282.5,1855,半導體業
245420180713 ,2018/7/13,2454,聯發科,281.5,286,281,285,3278,半導體業
245420180712 ,2018/7/12,2454,聯發科,276,285,276,283,4540,半導體業
245420180711 ,2018/7/11,2454,聯發科,277,278.5,273.5,276,3685,半導體業
245420180710 ,2018/7/10,2454,聯發科,274.5,280,274,280,4573,半導體業
245420180709 ,2018/7/9,2454,聯發科,278,279.5,271,272.5,6566,半導體業
245420180706 ,2018/7/6,2454,聯發科,282,288,282,285,9758,半導體業
245420180705 ,2018/7/5,2454,聯發科,295,295,280.5,281.5,9891,半導體業
245420180704 ,2018/7/4,2454,聯發科,303.5,306.5,297,298,3724,半導體業
245420180703 ,2018/7/3,2454,聯發科,305,309,303,304.5,3860,半導體業
245420180702 ,2018/7/2,2454,聯發科,301,312.5,301,305,5732,半導體業
245420180629 ,2018/6/29,2454,聯發科,298.5,302,298.5,300,4915,半導體業
245420180628 ,2018/6/28,2454,聯發科,295,299,292,297,4399,半導體業
245420180627 ,2018/6/27,2454,聯發科,297,302,296,296.5,6255,半導體業
245420180626 ,2018/6/26,2454,聯發科,305,305.5,293,296.5,10955,半導體業
245420180625 ,2018/6/25,2454,聯發科,307,311,307,310,2755,半導體業
245420180622 ,2018/6/22,2454,聯發科,310,311,308,310.5,3055,半導體業
245420180621 ,2018/6/21,2454,聯發科,312,313.5,310.5,312,3847,半導體業
245420180620 ,2018/6/20,2454,聯發科,312,313,309,310,5515,半導體業
245420180619 ,2018/6/19,2454,聯發科,311.5,318,311,312,4619,半導體業
245420180615 ,2018/6/15,2454,聯發科,316,318.5,312.5,315,5146,半導體業
245420180614 ,2018/6/14,2454,聯發科,320,322.5,315,315,3719,半導體業
245420180613 ,2018/6/13,2454,聯發科,322.5,326,320.5,320.5,3461,半導體業
245420180612 ,2018/6/12,2454,聯發科,329,330.5,323,324,3746,半導體業
245420180611 ,2018/6/11,2454,聯發科,331,334.5,330.5,332.5,3277,半導體業
245420180608 ,2018/6/8,2454,聯發科,329,330,326.5,330,3651,半導體業
245420180607 ,2018/6/7,2454,聯發科,331,332,328,331,3642,半導體業
245420180606 ,2018/6/6,2454,聯發科,329.5,334,327,331,5459,半導體業
245420180605 ,2018/6/5,2454,聯發科,330.5,330.5,324.5,325,3676,半導體業
245420180604 ,2018/6/4,2454,聯發科,319.5,330.5,319.5,329.5,8387,半導體業
245420180601 ,2018/6/1,2454,聯發科,313.5,319,313,319,3291,半導體業
245420180531 ,2018/5/31,2454,聯發科,313,313,308.5,311.5,9848,半導體業
245420180530 ,2018/5/30,2454,聯發科,312.5,313.5,310,310,4860,半導體業
245420180529 ,2018/5/29,2454,聯發科,319,319.5,315,315,2389,半導體業
245420180528 ,2018/5/28,2454,聯發科,324,325.5,318.5,318.5,3885,半導體業
245420180525 ,2018/5/25,2454,聯發科,322,326.5,319,324,4872,半導體業
245420180524 ,2018/5/24,2454,聯發科,323,323,318,322,3681,半導體業
245420180523 ,2018/5/23,2454,聯發科,323,323,317.5,320,6435,半導體業
245420180522 ,2018/5/22,2454,聯發科,315,322,313,320.5,6695,半導體業
245420180521 ,2018/5/21,2454,聯發科,315.5,317,313.5,314,3005,半導體業
245420180518 ,2018/5/18,2454,聯發科,311.5,315,307,313,5357,半導體業
245420180517 ,2018/5/17,2454,聯發科,318.5,318.5,307,310,8767,半導體業
245420180516 ,2018/5/16,2454,聯發科,320,322,315,319,3595,半導體業
245420180515 ,2018/5/15,2454,聯發科,324,324,318.5,319,3386,半導體業
245420180514 ,2018/5/14,2454,聯發科,325,326,318,320,5333,半導體業
245420180511 ,2018/5/11,2454,聯發科,329.5,330.5,317,319.5,8256,半導體業
245420180510 ,2018/5/10,2454,聯發科,328,331.5,326,329.5,4467,半導體業
245420180509 ,2018/5/9,2454,聯發科,325.5,330.5,322.5,328,4851,半導體業
245420180508 ,2018/5/8,2454,聯發科,319,326,319,325,5087,半導體業
245420180507 ,2018/5/7,2454,聯發科,332,332.5,317,318.5,7252,半導體業
245420180504 ,2018/5/4,2454,聯發科,315,328,315,325.5,5703,半導體業
245420180503 ,2018/5/3,2454,聯發科,328,329,312,320,12988,半導體業
245420180502 ,2018/5/2,2454,聯發科,341.5,343,330,331,8873,半導體業
245420180430 ,2018/4/30,2454,聯發科,328,341,327,340,10316,半導體業
245420180427 ,2018/4/27,2454,聯發科,337,339.5,325.5,339.5,8263,半導體業
245420180426 ,2018/4/26,2454,聯發科,341,344.5,321,323.5,12586,半導體業
245420180425 ,2018/4/25,2454,聯發科,338.5,346,334.5,337,7677,半導體業
245420180424 ,2018/4/24,2454,聯發科,352,354,330,341.5,10639,半導體業
245420180423 ,2018/4/23,2454,聯發科,356,363,350.5,350.5,8170,半導體業
245420180420 ,2018/4/20,2454,聯發科,357,362,351,354.5,9244,半導體業
245420180419 ,2018/4/19,2454,聯發科,370,374.5,357.5,360.5,16689,半導體業
245420180418 ,2018/4/18,2454,聯發科,345,373,345,362,25903,半導體業
245420180417 ,2018/4/17,2454,聯發科,345,345,336,340,5928,半導體業
245420180416 ,2018/4/16,2454,聯發科,340,346,338.5,342,7685,半導體業
245420180413 ,2018/4/13,2454,聯發科,335,338,334,336,4800,半導體業
245420180412 ,2018/4/12,2454,聯發科,339.5,342,330.5,331.5,5856,半導體業
245420180411 ,2018/4/11,2454,聯發科,330,343,329.5,339,9474,半導體業
245420180410 ,2018/4/10,2454,聯發科,330,331,326,327,4615,半導體業
245420180409 ,2018/4/9,2454,聯發科,331,333,327.5,327.5,6831,半導體業
245420180403 ,2018/4/3,2454,聯發科,333.5,334,326.5,328,7879,半導體業
245420180402 ,2018/4/2,2454,聯發科,343.5,343.5,336,336.5,3081,半導體業
245420180331 ,2018/3/31,2454,聯發科,343,344,339,340.5,2089,半導體業
245420180330 ,2018/3/30,2454,聯發科,339,346.5,338.5,340,10034,半導體業
245420180329 ,2018/3/29,2454,聯發科,337.5,341,331,331,6376,半導體業
245420180328 ,2018/3/28,2454,聯發科,338,341.5,333,333,6334,半導體業
245420180327 ,2018/3/27,2454,聯發科,343,345,334,342.5,12445,半導體業
245420180326 ,2018/3/26,2454,聯發科,328.5,347.5,328,347,11778,半導體業
245420180323 ,2018/3/23,2454,聯發科,324,334,323,328,6414,半導體業
245420180322 ,2018/3/22,2454,聯發科,339,342,335,336,5677,半導體業
245420180321 ,2018/3/21,2454,聯發科,348,348,335,336,12857,半導體業
245420180320 ,2018/3/20,2454,聯發科,335,344,335,342.5,16137,半導體業
245420180319 ,2018/3/19,2454,聯發科,321.5,344,320.5,334,18085,半導體業
