id,t_date,code,name,p_open,p_high,p_low,p_close,volume,ma5,ma10,ma20,ma60,ma22,ma46,ma92,ma95,ma200,ma400,industrial
245420190710,2019/7/10,2454,聯發科,317,319,315.5,318,4384,317.1,316.3,312.9,301.82,312.52,304.28,294.66,293.55,261.74,281.96,半導體業
245420190709,2019/7/9,2454,聯發科,314.5,316,313,313.5,3739,317,315.55,312.48,301.46,312.43,304.02,294.08,292.84,261.36,281.99,半導體業
245420190708,2019/7/8,2454,聯發科,312,315.5,312,314,5707,318.1,315.35,312.2,301.12,312.14,303.92,293.48,292.21,261.01,282.01,半導體業
245420190705,2019/7/5,2454,聯發科,319.5,322,318.5,321,6691,318.1,315.5,312.3,300.75,312.09,303.58,292.85,291.55,260.68,282.03,半導體業
245420190704,2019/7/4,2454,聯發科,320,320.5,317.5,319,4091,316.7,314.75,311.6,300.4,311.64,303.02,292.08,290.86,260.35,282.04,半導體業
245420190703,2019/7/3,2454,聯發科,322,326.5,316,317.5,8819,315.5,313.85,311.3,300.08,311.41,302.34,291.36,290.23,260.02,282.04,半導體業
245420190702,2019/7/2,2454,聯發科,314,319,313.5,319,7759,314.1,312.95,310.98,299.69,311.11,301.74,290.65,289.6,259.7,282.06,半導體業
245420190701,2019/7/1,2454,聯發科,315,317,312.5,314,8268,312.6,311.9,310.72,299.22,310.09,301.07,289.96,288.97,259.36,282.09,半導體業
245420190628,2019/6/28,2454,聯發科,314,315.5,311,314,4212,312.9,310.55,310.58,298.82,308.57,300.53,289.36,288.23,259.04,282.15,半導體業
245420190627,2019/6/27,2454,聯發科,314,315.5,312.5,313,5353,312.8,309.85,309.7,298.35,307.05,300.01,288.75,287.51,258.76,282.2,半導體業
245420190626,2019/6/26,2454,聯發科,312.5,313,309.5,310.5,3336,312.2,309.5,308.08,297.84,305.59,299.49,288.17,286.83,258.47,282.24,半導體業
245420190625,2019/6/25,2454,聯發科,313.5,315,309,311.5,3244,311.8,309.4,306.58,297.28,304.52,299.04,287.43,286.17,258.18,282.3,半導體業
245420190624,2019/6/24,2454,聯發科,311.5,315.5,310,315.5,4463,311.2,309.05,305.05,296.74,303.64,298.6,286.72,285.46,257.86,282.36,半導體業
245420190621,2019/6/21,2454,聯發科,312,316,310,313.5,9233,308.2,309.1,303.62,296.17,302.36,298.01,285.99,284.68,257.53,282.42,半導體業
245420190620,2019/6/20,2454,聯發科,311,313,308,310,4674,306.9,308.45,302.55,295.55,301.32,297.72,285.28,283.93,257.23,282.49,半導體業
245420190619,2019/6/19,2454,聯發科,314.5,315,307.5,308.5,8116,306.8,308.75,301.42,295.12,300.41,297.42,284.57,283.24,256.92,282.56,半導體業
245420190618,2019/6/18,2454,聯發科,304,309,304,308.5,6586,307,309,300.52,294.6,299.61,297.1,283.83,282.56,256.6,282.61,半導體業
245420190617,2019/6/17,2454,聯發科,305,307,300,300.5,6753,306.9,309.55,299.6,294.03,298.68,296.73,283.11,281.81,256.29,282.68,半導體業
245420190614,2019/6/14,2454,聯發科,311,312.5,306,307,4801,310,310.6,299.12,293.62,298.2,296.72,282.5,281.14,256.02,282.75,半導體業
245420190613,2019/6/13,2454,聯發科,309.5,316.5,308.5,309.5,6907,310,309.55,298.18,293.13,297.39,296.55,281.82,280.36,255.73,282.79,半導體業
245420190612,2019/6/12,2454,聯發科,308.5,312.5,306.5,309.5,4459,310.7,306.65,297.2,292.58,296.34,296.23,281.03,279.54,255.48,282.82,半導體業
245420190611,2019/6/11,2454,聯發科,310,314,308,308,8925,311,303.75,296.18,291.96,295.84,295.82,280.24,278.67,255.26,282.82,半導體業
245420190610,2019/6/10,2454,聯發科,313,316.5,310,316,8082,312.2,301.05,295.1,291.38,295.48,295.43,279.42,277.81,255.04,282.85,半導體業
245420190606,2019/6/6,2454,聯發科,312,312,305.5,307,6146,311.2,298.15,294.22,290.62,295.2,294.77,278.51,276.86,254.83,282.84,半導體業
245420190605,2019/6/5,2454,聯發科,317,319.5,312.5,313,9335,309.1,296.65,293.88,290,295.39,294.24,277.64,275.97,254.67,282.88,半導體業
245420190604,2019/6/4,2454,聯發科,316,318,311,311,8773,302.6,294.1,293.72,289.24,295.07,293.45,276.7,274.98,254.49,282.91,半導體業
245420190603,2019/6/3,2454,聯發科,308.5,316.5,304,314,13078,296.5,292.05,293.72,288.62,294.98,292.76,275.77,273.99,254.31,282.94,半導體業
245420190531,2019/5/31,2454,聯發科,298.5,313,297,311,15580,289.9,289.65,293.32,288.06,294.25,292.04,274.77,273.04,254.11,282.91,半導體業
245420190530,2019/5/30,2454,聯發科,284.5,298.5,284.5,296.5,10940,285.1,287.65,293.22,287.42,293.55,291.29,273.77,272.08,253.92,282.9,半導體業
245420190529,2019/5/29,2454,聯發科,277.5,280.5,275,280.5,5040,284.2,286.8,293.3,287.1,293.14,291.02,272.91,271.38,253.78,282.88,半導體業
245420190528,2019/5/28,2454,聯發科,283,283.5,279.5,280.5,7631,285.6,287.75,294.05,287.09,293.57,290.96,272.29,270.79,253.76,282.9,半導體業
245420190527,2019/5/27,2454,聯發科,287,288.5,276.5,281,7624,287.6,288.6,294.4,287.02,293.91,290.83,271.64,270.16,253.62,282.92,半導體業
245420190524,2019/5/24,2454,聯發科,294.5,294.5,286,287,5172,289.4,289.15,294.85,287.05,294.3,290.71,271.08,269.53,253.52,282.93,半導體業
245420190523,2019/5/23,2454,聯發科,291,295,289,292,9876,290.2,290.3,294.9,286.67,294.43,290.51,270.4,268.87,253.42,282.94,半導體業
245420190522,2019/5/22,2454,聯發科,290,290.5,286.5,287.5,3821,289.4,291.1,294.78,286.12,294.3,290.16,269.62,268.15,253.28,282.92,半導體業
245420190521,2019/5/21,2454,聯發科,287,292.5,286.5,290.5,5505,289.9,293.35,294.9,285.58,294.41,289.84,268.9,267.47,253.15,282.93,半導體業
245420190520,2019/5/20,2454,聯發科,291.5,293,286.5,290,5080,289.6,295.4,294.82,284.91,294.43,289.46,268.18,266.78,252.98,282.93,半導體業
245420190517,2019/5/17,2454,聯發科,291.5,296.5,289,291,8935,288.9,297,294.82,284.3,294.36,289.03,267.46,266.22,252.88,282.91,半導體業
245420190516,2019/5/16,2454,聯發科,290,292,286,288,4928,290.4,298.8,294.82,283.65,294.77,288.58,266.72,265.62,252.83,282.89,半導體業
245420190515,2019/5/15,2454,聯發科,290,293.5,287.5,290,5782,292.8,299.8,294.85,283.11,295.16,288.13,266.04,265.06,252.81,282.89,半導體業
245420190514,2019/5/14,2454,聯發科,279,289,276.5,289,8107,296.8,300.35,295.35,282.59,295.32,287.78,265.45,264.49,252.76,282.9,半導體業
245420190513,2019/5/13,2454,聯發科,300,300,285.5,286.5,7964,301.2,300.2,295.72,282.07,295.43,287.59,264.86,263.95,252.74,282.9,半導體業
245420190510,2019/5/10,2454,聯發科,303,305.5,293,298.5,7160,305.1,300.55,296.08,281.62,296.05,287.29,264.3,263.39,252.72,282.92,半導體業
245420190509,2019/5/9,2454,聯發科,311,314,300,300,9557,307.2,299.5,295.72,280.69,296.09,286.83,263.62,262.65,252.66,282.9,半導體業
245420190508,2019/5/8,2454,聯發科,308,311,304.5,310,9096,306.8,298.45,295.72,279.78,295.84,286.39,262.94,261.9,252.57,282.88,半導體業
245420190507,2019/5/7,2454,聯發科,309,313,307,311,12300,303.9,296.45,295.2,278.76,294.95,285.66,262.1,261.09,252.4,282.82,半導體業
245420190506,2019/5/6,2454,聯發科,304,306,301,306,12150,299.2,294.25,294.38,277.71,294.02,285.04,261.2,260.24,252.25,282.73,半導體業
245420190503,2019/5/3,2454,聯發科,304,310,301,309,18532,296,292.65,293.6,276.68,293.09,284.13,260.36,259.59,252.08,282.66,半導體業
245420190502,2019/5/2,2454,聯發科,307.5,307.5,298,298,21971,291.8,290.85,292.68,275.55,291.89,283.04,259.54,258.99,251.96,282.58,半導體業
245420190430,2019/4/30,2454,聯發科,290,295.5,287,295.5,8622,290.1,289.9,292.05,274.62,290.91,282.12,258.8,258.44,251.88,282.52,半導體業
245420190429,2019/4/29,2454,聯發科,289.5,291.5,286.5,287.5,4219,289,290.35,291.4,273.77,290.18,281.13,258.24,257.83,251.89,282.46,半導體業
245420190426,2019/4/26,2454,聯發科,286,290,283.5,290,3851,289.3,291.25,290.85,273.04,289.89,280.39,257.86,257.24,251.98,282.42,半導體業
245420190425,2019/4/25,2454,聯發科,289.5,291,286,288,3703,289.3,291.6,290.32,272.16,289.27,279.57,257.38,256.67,252.05,282.4,半導體業
245420190424,2019/4/24,2454,聯發科,292,292,287,289.5,3863,289.9,291.95,289.98,271.31,289.09,278.86,256.83,256.08,252.11,282.36,半導體業
245420190423,2019/4/23,2454,聯發科,290.5,290.5,285,290,4919,289.7,293,289.32,270.37,288.55,278.2,256.2,255.44,252.15,282.31,半導體業
245420190422,2019/4/22,2454,聯發科,292,293.5,288.5,289,3197,291.7,293.95,289.02,269.39,287.84,277.49,255.61,254.72,252.18,282.26,半導體業
245420190419,2019/4/19,2454,聯發科,293.5,294,288.5,290,3334,293.2,294.5,288.45,268.37,287.23,276.85,254.99,254.02,252.22,282.21,半導體業
245420190418,2019/4/18,2454,聯發科,289.5,293.5,289,291,10978,293.9,294.55,287.68,267.3,286.68,275.83,254.32,253.32,252.32,282.16,半導體業
245420190417,2019/4/17,2454,聯發科,294.5,299,287.5,288.5,19674,294,294.5,286.9,266.22,286,274.84,253.57,252.62,252.42,282.11,半導體業
245420190416,2019/4/16,2454,聯發科,299,301.5,297.5,300,8003,296.3,294.2,286.38,265.11,285.27,273.97,252.85,251.94,252.53,282.06,半導體業
245420190415,2019/4/15,2454,聯發科,298,299,295.5,296.5,7181,296.2,292.45,285.18,263.76,284.05,272.84,252.02,251.09,252.58,281.99,半導體業
245420190412,2019/4/12,2454,聯發科,294,297,292,293.5,6380,295.8,290.45,283.98,262.43,282.86,271.71,251.24,250.41,252.66,281.93,半導體業
245420190411,2019/4/11,2454,聯發科,298,303,291,291.5,12175,295.2,289.05,282.95,261.27,281.8,270.57,250.48,249.74,252.77,281.87,半導體業
245420190410,2019/4/10,2454,聯發科,300,304.5,298,300,12410,295,288,281.9,260.08,280.7,269.49,249.7,249.11,252.88,281.82,半導體業
245420190409,2019/4/9,2454,聯發科,294,300,291,299.5,9915,292.1,285.65,280.4,258.91,279.52,268.28,248.96,248.42,252.99,281.74,半導體業
245420190408,2019/4/8,2454,聯發科,289,294.5,289,294.5,8346,288.7,284.1,278.8,257.67,278.64,267.08,248.2,247.67,253.11,281.67,半導體業
245420190403,2019/4/3,2454,聯發科,289.5,291.5,287,290.5,6656,285.1,282.4,277.78,256.42,277.66,265.83,247.51,247.04,253.3,281.62,半導體業
245420190402,2019/4/2,2454,聯發科,290,291.5,288,290.5,9730,282.9,280.8,277.25,255.27,277.05,264.66,246.9,246.46,253.5,281.57,半導體業
245420190401,2019/4/1,2454,聯發科,284.5,287,284,285.5,6931,281,279.3,276.38,254.18,276.57,263.41,246.23,245.82,253.7,281.54,半導體業
245420190329,2019/3/29,2454,聯發科,279,282.5,277,282.5,5403,279.2,278.55,275.95,253.13,276.16,262.24,245.68,245.24,253.93,281.54,半導體業
245420190328,2019/3/28,2454,聯發科,278.5,283.5,276.5,276.5,4617,279.5,277.9,275.82,252.15,276.16,261.04,245.16,244.66,254.14,281.54,半導體業
245420190327,2019/3/27,2454,聯發科,280,280.5,278,279.5,2681,279.7,277.5,275.82,251.29,275.59,259.95,244.66,244.1,254.4,281.56,半導體業
245420190326,2019/3/26,2454,聯發科,279,281.5,278.5,281,3638,278.7,276.85,275.98,250.57,274.66,258.78,244.12,243.55,254.6,281.58,半導體業
245420190325,2019/3/25,2454,聯發科,276.5,279,276,276.5,5460,277.6,275.8,275.12,249.79,273.5,257.5,243.54,242.77,254.76,281.6,半導體業
245420190322,2019/3/22,2454,聯發科,280,286,279,284,13173,277.9,275.15,274.25,249.1,272.3,256.25,242.96,242.05,254.92,281.63,半導體業
245420190321,2019/3/21,2454,聯發科,274.5,279.5,274.5,277.5,4525,276.3,273.5,272.82,248.3,270.91,254.79,242.35,241.19,255.08,281.65,半導體業
245420190320,2019/3/20,2454,聯發科,275.5,275.5,273,274.5,3168,275.3,273.15,271.45,247.63,269.75,253.62,241.58,240.48,255.28,281.7,半導體業
245420190319,2019/3/19,2454,聯發科,276.5,277,272,275.5,5707,275,273.7,270.4,246.94,268.89,252.45,240.86,239.84,255.53,281.75,半導體業
245420190318,2019/3/18,2454,聯發科,280,281.5,276,278,4329,274,273.45,269.22,246.15,268.14,251.45,240.06,239.19,255.76,281.72,半導體業
245420190315,2019/3/15,2454,聯發科,274,277,273.5,276,4468,272.4,273.35,268.1,245.33,267.2,250.29,239.32,238.6,255.97,281.7,半導體業
245420190314,2019/3/14,2454,聯發科,272,278,271.5,272.5,4933,270.7,273.75,267.25,244.62,266.45,249.08,238.65,238.04,256.2,281.66,半導體業
245420190313,2019/3/13,2454,聯發科,270,273.5,269,273,2627,271,274.15,266.5,243.91,265.11,247.96,238.01,237.54,256.4,281.63,半導體業
245420190312,2019/3/12,2454,聯發科,274.5,276,270,270.5,4929,272.4,275.1,265.82,243.43,263.86,246.91,237.45,237.03,256.6,281.59,半導體業
245420190311,2019/3/11,2454,聯發科,267.5,272.5,267.5,270,3486,272.9,274.45,264.45,243.12,262.86,245.88,236.93,236.52,256.8,281.54,半導體業
245420190308,2019/3/8,2454,聯發科,270,271.5,266,267.5,7605,274.3,273.35,263.22,242.72,261.86,244.87,236.44,236,257.04,281.51,半導體業
245420190307,2019/3/7,2454,聯發科,277.5,279,272.5,274,4456,276.8,272.15,262.28,242.22,260.82,243.95,235.97,235.5,257.3,281.49,半導體業
245420190306,2019/3/6,2454,聯發科,274,281.5,274,280,9119,277.3,269.75,260.98,241.51,259.32,243.12,235.41,234.83,257.53,281.45,半導體業
245420190305,2019/3/5,2454,聯發科,275.5,279,272,273,5726,277.8,267.1,259.2,240.78,257.59,242.13,234.77,234.29,257.73,281.38,半導體業
245420190304,2019/3/4,2454,聯發科,280,283.5,277,277,7891,276,265,257.6,240.1,256.3,241.3,234.19,233.87,258.01,281.34,半導體業
245420190227,2019/2/27,2454,聯發科,280,282,274,280,9346,272.4,262.85,255.85,239.28,254.8,240.41,233.47,233.43,258.27,281.28,半導體業
245420190226,2019/2/26,2454,聯發科,283.5,293,276.5,276.5,15256,267.5,260.75,254.08,238.32,252.84,239.49,232.91,233.03,258.49,281.21,半導體業
245420190225,2019/2/25,2454,聯發科,271,282.5,270.5,282.5,20112,262.2,258.85,252.45,237.42,251.05,238.54,232.44,232.71,258.7,281.15,半導體業
245420190222,2019/2/22,2454,聯發科,260,271,259.5,264,16462,256.4,256.55,250.18,236.42,248.8,237.36,231.92,232.31,258.92,281.08,半導體業
245420190221,2019/2/21,2454,聯發科,254,259.5,253.5,259,6115,254,254.45,248.82,235.78,247.32,236.6,231.68,232.16,259.2,281.04,半導體業
245420190220,2019/2/20,2454,聯發科,251.5,258,251.5,255.5,7741,253.3,253.1,247.52,235.18,245.89,236.04,231.54,232.03,259.56,281.02,半導體業
245420190219,2019/2/19,2454,聯發科,252,252.5,249,250,3358,254,252.4,246.32,234.59,244.55,235.48,231.42,231.88,259.98,281.01,半導體業
245420190218,2019/2/18,2454,聯發科,254.5,254.5,251,253.5,3332,255.5,252.2,245.2,234.28,243.45,235.36,231.42,231.79,260.43,281.05,半導體業
245420190215,2019/2/15,2454,聯發科,254.5,258,250.5,252,4365,256.7,251.3,243.82,233.89,242.02,235.33,231.35,231.69,260.78,281.07,半導體業
245420190214,2019/2/14,2454,聯發科,257,259,255.5,255.5,3051,254.9,250.2,242.52,233.54,240.52,235.18,231.23,231.59,261.2,281.11,半導體業
245420190213,2019/2/13,2454,聯發科,259.5,261.5,256.5,259,5524,252.9,248.85,240.85,233.19,238.77,234.79,231.08,231.41,261.63,281.12,半導體業
245420190212,2019/2/12,2454,聯發科,257,259.5,256,257.5,5978,250.8,247.4,238.85,232.68,237.16,234.2,230.91,231.26,262.09,281.15,半導體業
245420190211,2019/2/11,2454,聯發科,252.5,259.5,249.5,259.5,19459,248.9,246.05,236.82,232.31,235.48,233.74,230.76,231.13,262.58,281.16,半導體業
245420190130,2019/1/30,2454,聯發科,245.5,245.5,241.5,243,5074,245.9,243.8,235.02,231.9,234.11,233.14,230.52,230.96,263.08,281.19,半導體業
245420190129,2019/1/29,2454,聯發科,245,248,244,245.5,4278,245.5,243.2,233.9,231.68,233.3,232.82,230.54,230.98,263.68,281.26,半導體業
245420190128,2019/1/28,2454,聯發科,247.5,249,246.5,248.5,3686,244.8,241.95,233.1,231.42,232.14,232.3,230.53,230.95,264.15,281.3,半導體業
245420190125,2019/1/25,2454,聯發科,246.5,249.5,245,248,6383,244,240.25,231.92,231.08,230.89,231.74,230.48,230.9,264.62,281.36,半導體業
245420190124,2019/1/24,2454,聯發科,242.5,248,242,244.5,6358,243.2,238.2,230.52,230.67,229.84,231.2,230.45,230.86,265.06,281.42,半導體業
245420190123,2019/1/23,2454,聯發科,240.5,241,237,241,3065,241.7,236.35,229.35,230.38,228.86,230.77,230.42,230.84,265.49,281.45,半導體業
245420190122,2019/1/22,2454,聯發科,246.5,248,241,242,4435,240.9,234.85,228.55,229.82,228.07,230.39,230.46,230.91,265.98,281.48,半導體業
245420190121,2019/1/21,2454,聯發科,247,249,243.5,244.5,4437,239.1,232.85,227.6,229.25,227.3,229.91,230.48,231.05,266.4,281.51,半導體業
245420190118,2019/1/18,2454,聯發科,239.5,244.5,239,244,6657,236.5,230.3,226.55,228.54,226.91,229.63,230.46,231.15,266.82,281.53,半導體業
245420190117,2019/1/17,2454,聯發科,237.5,239,234.5,237,2920,233.2,227.6,225.6,227.98,226.48,229.33,230.5,231.25,267.24,281.54,半導體業
245420190116,2019/1/16,2454,聯發科,233,238,232,237,4397,231,226.25,225.55,227.59,226.39,229.2,230.7,231.38,267.74,281.57,半導體業
245420190115,2019/1/15,2454,聯發科,233.5,233.5,231.5,233,4528,228.8,224.6,225.42,227.21,226.34,229.14,230.88,231.53,268.26,281.6,半導體業
245420190114,2019/1/14,2454,聯發科,231.5,234,230,231.5,4203,226.6,224.25,225.52,227.02,226.55,229.04,231.1,231.77,268.79,281.64,半導體業
245420190111,2019/1/11,2454,聯發科,227,229,226,227.5,2023,224.1,223.6,225.75,226.87,226.61,229.12,231.3,232.03,269.29,281.7,半導體業
245420190110,2019/1/10,2454,聯發科,226,228,223,226,2882,222,222.85,226.25,226.82,226.64,229.28,231.56,232.29,269.82,281.76,半導體業
245420190109,2019/1/9,2454,聯發科,225.5,231.5,224,226,8817,221.5,222.35,226.6,226.8,226.77,229.37,231.89,232.52,270.4,281.8,半導體業
245420190108,2019/1/8,2454,聯發科,221,222.5,218.5,222,4626,220.4,222.25,226.7,226.73,227.11,229.46,232.21,232.77,271,281.85,半導體業
245420190107,2019/1/7,2454,聯發科,221,221.5,217.5,219,7009,221.9,222.35,227.05,226.72,227.45,229.58,232.54,233.09,271.53,281.88,半導體業
245420190104,2019/1/4,2454,聯發科,218.5,218.5,213.5,217,5604,223.1,222.8,227.78,226.73,228.61,229.67,232.85,233.39,272.12,281.92,半導體業
245420190103,2019/1/3,2454,聯發科,224,226,221,223.5,3719,223.7,223.6,228.4,226.62,230.2,229.9,233.21,233.69,272.71,281.95,半導體業
245420190102,2019/1/2,2454,聯發科,229.5,229.5,220.5,220.5,4284,223.2,224.85,229.45,226.71,231.2,229.54,233.53,233.94,273.31,281.96,半導體業
245420181228,2018/12/28,2454,聯發科,223.5,229.5,223.5,229.5,3415,224.1,226.25,231.02,226.92,231.98,229.27,233.82,234.22,273.88,281.98,半導體業
245420181227,2018/12/27,2454,聯發科,224.5,227,223,225,2969,222.8,226.8,231.82,227.01,232.07,228.67,233.99,234.41,274.31,281.98,半導體業
245420181226,2018/12/26,2454,聯發科,222,223.5,220,220,897,222.5,227.9,232.45,227.29,232.59,228.35,234.23,234.78,274.78,281.96,半導體業
245420181225,2018/12/25,2454,聯發科,221,222,219,221,1528,223.5,229.65,233.02,227.72,233.14,228.22,234.53,235.25,275.24,281.93,半導體業
245420181224,2018/12/24,2454,聯發科,223.5,225.5,222.5,225,1674,226.5,230.85,233.8,228.12,233.45,228.07,234.82,235.7,275.74,281.9,半導體業
245420181222,2018/12/22,2454,聯發科,223,223.5,221.5,223,923,228.4,231.15,234.15,228.54,233.32,227.99,235.2,236.22,276.2,281.87,半導體業
245420181221,2018/12/21,2454,聯發科,224,226,221.5,223.5,4511,230.8,231.75,234.4,228.93,233.3,227.98,235.65,236.77,276.63,281.84,半導體業
245420181220,2018/12/20,2454,聯發科,229.5,231,223.5,225,9031,233.3,232.75,234.32,229.23,233.27,228.01,236.09,237.34,277.06,281.82,半導體業
245420181219,2018/12/19,2454,聯發科,232.5,236,232.5,236,2712,235.8,233.2,234.2,229.51,233.27,228,236.62,237.87,277.44,281.78,半導體業
245420181218,2018/12/18,2454,聯發科,234,236.5,233.5,234.5,2177,235.2,234.05,233.55,229.63,232.7,227.7,237.05,238.26,277.76,281.73,半導體業
245420181217,2018/12/17,2454,聯發科,239,239,234,235,2131,233.9,235.8,233.08,229.78,232.05,227.4,237.52,238.67,278.06,281.68,半導體業
245420181214,2018/12/14,2454,聯發科,239,240,233,236,3433,232.7,236.85,232.5,229.82,231.89,227.08,237.96,239.03,278.4,281.63,半導體業
245420181213,2018/12/13,2454,聯發科,233.5,238,233.5,237.5,2660,232.2,237,231.7,229.98,231.61,226.52,238.36,239.44,278.72,281.56,半導體業
245420181212,2018/12/12,2454,聯發科,231.5,235,230,233,2520,230.6,236.4,231.4,230.09,231.32,226.33,238.76,239.62,279.04,281.49,半導體業
245420181211,2018/12/11,2454,聯發科,227,229.5,226,228,2711,232.9,236.75,231.25,230.27,231.39,226.34,239.15,239.9,279.36,281.44,半導體業
245420181210,2018/12/10,2454,聯發科,229.5,234,228,229,3099,237.7,237.15,231.4,230.56,231.41,226.48,239.66,240.32,279.72,281.4,半導體業
245420181207,2018/12/7,2454,聯發科,233.5,236.5,232.5,233.5,4611,241,237.05,231.68,230.78,231.68,226.76,239.93,240.67,280.08,281.38,半導體業
245420181206,2018/12/6,2454,聯發科,239,239.5,229,229.5,8278,241.8,235.9,231.42,230.95,231.75,227.03,240.22,240.98,280.44,281.34,半導體業
245420181205,2018/12/5,2454,聯發科,246.5,247,244,244.5,4813,242.2,235.2,231.7,231.19,231.77,227.37,240.63,241.25,280.72,281.32,半導體業
245420181204,2018/12/4,2454,聯發科,248,252.5,245,252,9482,240.6,233.05,231.22,231.16,231.11,227.49,240.83,241.53,280.91,281.25,半導體業
245420181203,2018/12/3,2454,聯發科,243,247,242.5,245.5,7424,236.6,230.35,230.12,231.09,230,227.37,240.95,241.83,281.08,281.16,半導體業
245420181130,2018/11/30,2454,聯發科,233,238,231,237.5,6671,233.1,228.15,229.35,231.25,229,227.28,241.05,242.23,281.27,281.08,半導體業
245420181129,2018/11/29,2454,聯發科,240,241.5,231.5,231.5,4823,230,226.4,228.85,231.52,228.55,227.37,241.42,242.69,281.52,281.03,半導體業
245420181128,2018/11/28,2454,聯發科,232,236.5,231,236.5,4001,228.2,226.4,228.45,231.89,227.43,227.63,241.95,243.26,281.86,280.99,半導體業
245420181127,2018/11/27,2454,聯發科,228,232,225,232,3223,225.5,225.75,228,232.11,226.14,227.77,242.46,243.74,282.2,280.93,半導體業
245420181126,2018/11/26,2454,聯發科,224,230.5,223,228,3788,224.1,225.65,226.75,232.43,224.77,227.9,242.99,244.3,282.57,280.89,半導體業
245420181123,2018/11/23,2454,聯發科,224,224,222,222,1501,223.2,226.3,225.75,232.9,223.95,228.27,243.62,244.88,282.92,280.86,半導體業
245420181122,2018/11/22,2454,聯發科,223.5,225,222,222.5,2250,222.8,226.95,224.75,233.47,223.59,228.76,244.28,245.45,283.31,280.83,半導體業
245420181121,2018/11/21,2454,聯發科,223,224.5,220,223,3605,224.6,228.2,224.12,233.96,223.2,229.22,244.96,246.05,283.74,280.8,半導體業
245420181120,2018/11/20,2454,聯發科,222.5,225.5,220.5,225,3016,226,229.4,223.68,234.37,223.14,229.71,245.61,246.57,284.16,280.78,半導體業
245420181119,2018/11/19,2454,聯發科,222,225,220,223.5,3141,227.2,229.9,223.12,234.78,223.02,230.08,246.16,247.21,284.56,280.74,半導體業
245420181116,2018/11/16,2454,聯發科,225,228,220,220,8593,229.4,230.55,223.02,235.28,223.09,230.52,246.78,247.82,284.98,280.72,半導體業
245420181115,2018/11/15,2454,聯發科,231.5,235,229.5,231.5,2911,231.1,231.3,223.15,235.73,223.3,231.04,247.35,248.64,285.48,280.7,半導體業
245420181114,2018/11/14,2454,聯發科,231,233,229,230,2607,231.8,230.5,222.82,235.97,222.86,231.28,247.93,249.41,285.91,280.66,半導體業
245420181113,2018/11/13,2454,聯發科,227.5,234,226.5,231,4338,232.8,230.25,222.55,236.25,222.45,231.67,248.49,250.19,286.36,280.63,半導體業
245420181112,2018/11/12,2454,聯發科,228,235.5,227,234.5,4714,232.6,227.85,222.1,236.52,221.95,232.2,249.22,250.92,286.8,280.6,半導體業
245420181109,2018/11/9,2454,聯發科,234.5,234.5,226.5,228.5,4589,231.7,225.2,221.42,236.73,220.86,232.62,249.98,251.58,287.16,280.56,半導體業
