id,t_date,code,name,p_open,p_high,p_low,p_close,volume,industrial
233020180313 ,2018/3/13,2330,台積電,255.5,259,255,259,33757,半導體業
233020180312 ,2018/3/12,2330,台積電,252,255,251.5,254,24493,半導體業
233020180309 ,2018/3/9,2330,台積電,250,251,248.5,250.5,19831,半導體業
233020180308 ,2018/3/8,2330,台積電,249.5,251.5,249,249.5,20646,半導體業
233020180307 ,2018/3/7,2330,台積電,248,248.5,246,247,30391,半導體業
233020180306 ,2018/3/6,2330,台積電,245.5,250,245.5,250,34891,半導體業
233020180305 ,2018/3/5,2330,台積電,242.5,243,240.5,241.5,27338,半導體業
233020180302 ,2018/3/2,2330,台積電,240,241,238.5,240,35139,半導體業
233020180301 ,2018/3/1,2330,台積電,244,245,242,243,39720,半導體業
233020180227 ,2018/2/27,2330,台積電,250.5,250.5,246,246,40818,半導體業
233020180226 ,2018/2/26,2330,台積電,247,247.5,245,246.5,35902,半導體業
233020180223 ,2018/2/23,2330,台積電,241,245,241,245,26986,半導體業
233020180222 ,2018/2/22,2330,台積電,244,244,239,239.5,39240,半導體業
233020180221 ,2018/2/21,2330,台積電,244.5,244.5,242,242.5,71504,半導體業
233020180212 ,2018/2/12,2330,台積電,235.5,237.5,235,236.5,35635,半導體業
233020180209 ,2018/2/9,2330,台積電,230,233,228.5,232.5,65735,半導體業
233020180208 ,2018/2/8,2330,台積電,239.5,242,238,238.5,30990,半導體業
233020180207 ,2018/2/7,2330,台積電,245,245.5,239.5,240,80063,半導體業
233020180206 ,2018/2/6,2330,台積電,242.5,243.5,234,239,102409,半導體業
233020180205 ,2018/2/5,2330,台積電,251,254.5,250.5,253,45594,半導體業
233020180202 ,2018/2/2,2330,台積電,259,260,255,259.5,25708,半導體業
233020180201 ,2018/2/1,2330,台積電,257.5,261,257,259.5,30559,半導體業
233020180131 ,2018/1/31,2330,台積電,253,257.5,252,255,44137,半導體業
233020180130 ,2018/1/30,2330,台積電,256,257.5,252.5,253,36861,半導體業
233020180129 ,2018/1/29,2330,台積電,259,261.5,255,258.5,30071,半導體業
233020180126 ,2018/1/26,2330,台積電,256.5,257.5,253.5,255,39556,半導體業
233020180125 ,2018/1/25,2330,台積電,258,264,256.5,258,44644,半導體業
233020180124 ,2018/1/24,2330,台積電,263,263,256.5,258,41875,半導體業
233020180123 ,2018/1/23,2330,台積電,262.5,266,262.5,266,33527,半導體業
233020180122 ,2018/1/22,2330,台積電,257.5,262,257,261.5,43401,半導體業
233020180119 ,2018/1/19,2330,台積電,253.5,255.5,251.5,255.5,50549,半導體業
233020180118 ,2018/1/18,2330,台積電,245,250,245,248.5,49897,半導體業
233020180117 ,2018/1/17,2330,台積電,240.5,243,239,242,38046,半導體業
233020180116 ,2018/1/16,2330,台積電,240,240.5,238,240.5,21692,半導體業
233020180115 ,2018/1/15,2330,台積電,240,240,238,240,27440,半導體業
233020180112 ,2018/1/12,2330,台積電,234.5,238,233.5,237,21513,半導體業
233020180111 ,2018/1/11,2330,台積電,235,236,232.5,235,30446,半導體業
233020180110 ,2018/1/10,2330,台積電,241.5,242,236,236.5,23631,半導體業
233020180109 ,2018/1/9,2330,台積電,242,242,239.5,242,19043,半導體業
233020180108 ,2018/1/8,2330,台積電,242,242.5,240.5,242,20234,半導體業
233020180105 ,2018/1/5,2330,台積電,240,240,238,240,22438,半導體業
233020180104 ,2018/1/4,2330,台積電,240,240,236.5,239.5,29097,半導體業
233020180103 ,2018/1/3,2330,台積電,236,238,235.5,237,29308,半導體業
233020180102 ,2018/1/2,2330,台積電,231.5,232.5,231,232.5,18055,半導體業
233020171229 ,2017/12/29,2330,台積電,227.5,230,226.5,229.5,25007,半導體業
233020171228 ,2017/12/28,2330,台積電,226.5,228,225,226,24304,半導體業
233020171227 ,2017/12/27,2330,台積電,225,226,225,225,12515,半導體業
233020171226 ,2017/12/26,2330,台積電,229,229,225,226,13756,半導體業
233020171225 ,2017/12/25,2330,台積電,228,229.5,226.5,228.5,4580,半導體業
233020171222 ,2017/12/22,2330,台積電,225,227.5,224,227.5,19036,半導體業
233020171221 ,2017/12/21,2330,台積電,226.5,227,224.5,225,18558,半導體業
233020171220 ,2017/12/20,2330,台積電,225,225.5,223.5,224.5,26289,半導體業
233020171219 ,2017/12/19,2330,台積電,226.5,228.5,224,225,25714,半導體業
233020171218 ,2017/12/18,2330,台積電,227,228,226.5,227,14565,半導體業
233020171215 ,2017/12/15,2330,台積電,228.5,230,226.5,230,42626,半導體業
233020171214 ,2017/12/14,2330,台積電,228,230.5,227.5,230.5,17193,半導體業
233020171213 ,2017/12/13,2330,台積電,227.5,228,226.5,227,17920,半導體業
233020171212 ,2017/12/12,2330,台積電,229.5,229.5,225,227.5,21797,半導體業
233020171211 ,2017/12/11,2330,台積電,228.5,229,227,227.5,20650,半導體業
233020171208 ,2017/12/8,2330,台積電,231,231,224.5,227,37959,半導體業
233020171207 ,2017/12/7,2330,台積電,226.5,226.5,222.5,226.5,41344,半導體業
233020171206 ,2017/12/6,2330,台積電,228,229.5,226.5,227,32372,半導體業
233020171205 ,2017/12/5,2330,台積電,231,231,228.5,229.5,29665,半導體業
233020171204 ,2017/12/4,2330,台積電,232.5,234.5,231,234,21635,半導體業
233020171201 ,2017/12/1,2330,台積電,228.5,233.5,227.5,231,37446,半導體業
233020171130 ,2017/11/30,2330,台積電,226.5,230.5,226,226,109232,半導體業
233020171129 ,2017/11/29,2330,台積電,235,236,234.5,234.5,25763,半導體業
233020171128 ,2017/11/28,2330,台積電,234.5,235,233,234,44803,半導體業
233020171127 ,2017/11/27,2330,台積電,240,240,237,237,32247,半導體業
233020171124 ,2017/11/24,2330,台積電,242,244.5,241.5,244,11154,半導體業
233020171123 ,2017/11/23,2330,台積電,242,243.5,241.5,242.5,9347,半導體業
233020171122 ,2017/11/22,2330,台積電,244.5,244.5,242,242,26626,半導體業
233020171121 ,2017/11/21,2330,台積電,240,243,239.5,243,20513,半導體業
233020171120 ,2017/11/20,2330,台積電,241,241.5,238,238.5,16265,半導體業
233020171117 ,2017/11/17,2330,台積電,240.5,242.5,240.5,241.5,18677,半導體業
233020171116 ,2017/11/16,2330,台積電,238,240,237.5,238,16487,半導體業
233020171115 ,2017/11/15,2330,台積電,239,239.5,236,237.5,28720,半導體業
233020171114 ,2017/11/14,2330,台積電,241,241,239,240,16880,半導體業
233020171113 ,2017/11/13,2330,台積電,240,241.5,239.5,239.5,12088,半導體業
233020171110 ,2017/11/10,2330,台積電,240,242,239.5,240.5,14121,半導體業
233020171109 ,2017/11/9,2330,台積電,240.5,243,240,241,20314,半導體業
233020171108 ,2017/11/8,2330,台積電,243,243.5,242,242.5,14129,半導體業
233020171107 ,2017/11/7,2330,台積電,242,244,241.5,244,20200,半導體業
233020171106 ,2017/11/6,2330,台積電,243.5,244,239,239.5,21029,半導體業
233020171103 ,2017/11/3,2330,台積電,240.5,241,238.5,239,16529,半導體業
233020171102 ,2017/11/2,2330,台積電,242,242.5,240.5,241,15810,半導體業
233020171101 ,2017/11/1,2330,台積電,243.5,245,241.5,242.5,20389,半導體業
233020171031 ,2017/10/31,2330,台積電,243.5,245,241.5,243,22582,半導體業
233020171030 ,2017/10/30,2330,台積電,242,245,241.5,243,27785,半導體業
233020171027 ,2017/10/27,2330,台積電,237.5,240,237.5,239,17774,半導體業
233020171026 ,2017/10/26,2330,台積電,237,238,236,236,12960,半導體業
233020171025 ,2017/10/25,2330,台積電,238.5,239,237.5,238,16880,半導體業
233020171024 ,2017/10/24,2330,台積電,240,240,238,238,14975,半導體業
233020171023 ,2017/10/23,2330,台積電,239,240,238.5,239,15773,半導體業
233020171020 ,2017/10/20,2330,台積電,238,239.5,237.5,237.5,24722,半導體業
233020171019 ,2017/10/19,2330,台積電,239.5,241.5,239,239,23482,半導體業
233020171018 ,2017/10/18,2330,台積電,239.5,239.5,237,237.5,28887,半導體業
233020171017 ,2017/10/17,2330,台積電,238,238,235,235.5,17652,半導體業
233020171016 ,2017/10/16,2330,台積電,237.5,238,236,238,19964,半導體業
233020171013 ,2017/10/13,2330,台積電,237.5,237.5,234.5,237.5,23145,半導體業
233020171012 ,2017/10/12,2330,台積電,235,237.5,234.5,237.5,42390,半導體業
233020171011 ,2017/10/11,2330,台積電,226.5,233.5,226.5,233,63668,半導體業
233020171006 ,2017/10/6,2330,台積電,225,225.5,223.5,224.5,15643,半導體業
233020171005 ,2017/10/5,2330,台積電,222,225.5,222,224.5,23350,半導體業
233020171003 ,2017/10/3,2330,台積電,219,223,219,222.5,36680,半導體業
233020171002 ,2017/10/2,2330,台積電,219.5,220.5,218.5,220.5,28004,半導體業
233020170930 ,2017/9/30,2330,台積電,218,218.5,216.5,216.5,4254,半導體業
233020170929 ,2017/9/29,2330,台積電,216,217.5,215.5,216.5,21381,半導體業
233020170928 ,2017/9/28,2330,台積電,215,216,213.5,214,31616,半導體業
233020170927 ,2017/9/27,2330,台積電,217.5,217.5,215,215,22591,半導體業
233020170926 ,2017/9/26,2330,台積電,217.5,218,214,214,23071,半導體業
233020170925 ,2017/9/25,2330,台積電,217.5,218.5,217,217,16876,半導體業
233020170922 ,2017/9/22,2330,台積電,221.5,222,218.5,218.5,21557,半導體業
233020170921 ,2017/9/21,2330,台積電,221,223,220,221,18646,半導體業
233020170920 ,2017/9/20,2330,台積電,221,222,220,221.5,20320,半導體業
233020170919 ,2017/9/19,2330,台積電,221.5,221.5,220,221.5,23410,半導體業
233020170918 ,2017/9/18,2330,台積電,219,220,218,219.5,17655,半導體業
233020170915 ,2017/9/15,2330,台積電,218.5,219,217,218.5,44551,半導體業
233020170914 ,2017/9/14,2330,台積電,218.5,219,217.5,218.5,18316,半導體業
233020170913 ,2017/9/13,2330,台積電,217.5,219,217.5,218,17556,半導體業
233020170912 ,2017/9/12,2330,台積電,219,219.5,217.5,219,21588,半導體業
233020170911 ,2017/9/11,2330,台積電,219,219.5,216.5,217,19027,半導體業
233020170908 ,2017/9/8,2330,台積電,217,218,216.5,218,25512,半導體業
233020170907 ,2017/9/7,2330,台積電,218,218.5,216,217,19136,半導體業
233020170906 ,2017/9/6,2330,台積電,216.5,218,216,217,16013,半導體業
233020170905 ,2017/9/5,2330,台積電,218,218,216.5,218,17357,半導體業
233020170904 ,2017/9/4,2330,台積電,216.5,218,215.5,217.5,15023,半導體業
233020170901 ,2017/9/1,2330,台積電,215,217.5,215,216.5,17805,半導體業
233020170831 ,2017/8/31,2330,台積電,217.5,218,215.5,216.5,26434,半導體業
233020170830 ,2017/8/30,2330,台積電,216,218,216,217.5,19674,半導體業
233020170829 ,2017/8/29,2330,台積電,216,216,215,216,16160,半導體業
233020170828 ,2017/8/28,2330,台積電,215,216.5,215,216,15236,半導體業
233020170825 ,2017/8/25,2330,台積電,217.5,217.5,216,217.5,10125,半導體業
233020170824 ,2017/8/24,2330,台積電,216,217,215.5,217,15225,半導體業
233020170823 ,2017/8/23,2330,台積電,215.5,216,214,215.5,11590,半導體業
233020170822 ,2017/8/22,2330,台積電,213.5,214.5,213,214.5,14211,半導體業
233020170821 ,2017/8/21,2330,台積電,212.5,213,211.5,211.5,11882,半導體業
233020170818 ,2017/8/18,2330,台積電,212,213,211,212.5,13729,半導體業
233020170817 ,2017/8/17,2330,台積電,213.5,214,213,214,8353,半導體業
233020170816 ,2017/8/16,2330,台積電,214.5,214.5,211,213,25196,半導體業
233020170815 ,2017/8/15,2330,台積電,213,214.5,213,214,13536,半導體業
233020170814 ,2017/8/14,2330,台積電,213.5,214,210,211,29335,半導體業
233020170811 ,2017/8/11,2330,台積電,211,213.5,210.5,212.5,41439,半導體業
233020170810 ,2017/8/10,2330,台積電,215.5,215.5,212.5,214,26300,半導體業
233020170809 ,2017/8/9,2330,台積電,215,215.5,213.5,214.5,28072,半導體業
233020170808 ,2017/8/8,2330,台積電,217.5,219,216,217.5,25153,半導體業
233020170807 ,2017/8/7,2330,台積電,213.5,216.5,213.5,216,21595,半導體業
233020170804 ,2017/8/4,2330,台積電,213.5,214,212.5,213,21857,半導體業
233020170803 ,2017/8/3,2330,台積電,213,214,212.5,213.5,25710,半導體業
233020170802 ,2017/8/2,2330,台積電,214,216,214,216,27353,半導體業
233020170801 ,2017/8/1,2330,台積電,212.5,214,212,212,19729,半導體業
233020170731 ,2017/7/31,2330,台積電,211.5,214.5,211.5,214.5,20012,半導體業
233020170728 ,2017/7/28,2330,台積電,213,214,212.5,213,19741,半導體業
233020170727 ,2017/7/27,2330,台積電,213.5,216,213.5,215.5,23041,半導體業
233020170726 ,2017/7/26,2330,台積電,215,215,212.5,213,14711,半導體業
233020170725 ,2017/7/25,2330,台積電,214,214.5,213.5,214,13368,半導體業
233020170724 ,2017/7/24,2330,台積電,213.5,214.5,213,214.5,20003,半導體業
233020170721 ,2017/7/21,2330,台積電,214,215,213.5,214,15062,半導體業
233020170720 ,2017/7/20,2330,台積電,215,215.5,214,215.5,20796,半導體業
233020170719 ,2017/7/19,2330,台積電,212.5,215,212.5,214.5,20661,半導體業
233020170718 ,2017/7/18,2330,台積電,213,214,212,214,18633,半導體業
233020170717 ,2017/7/17,2330,台積電,215,215.5,211.5,213,21400,半導體業
233020170714 ,2017/7/14,2330,台積電,213,214.5,212,213,22364,半導體業
233020170713 ,2017/7/13,2330,台積電,212,216,211.5,214.5,50137,半導體業
233020170712 ,2017/7/12,2330,台積電,211,212.5,210.5,210.5,26460,半導體業
233020170711 ,2017/7/11,2330,台積電,208,212,207.5,212,33225,半導體業
233020170710 ,2017/7/10,2330,台積電,206.5,207,206,206,13319,半導體業
233020170707 ,2017/7/7,2330,台積電,207,207.5,205.5,206,20681,半導體業
233020170706 ,2017/7/6,2330,台積電,208,208.5,207,207.5,15261,半導體業
233020170705 ,2017/7/5,2330,台積電,207,208.5,206.5,208.5,23302,半導體業
233020170704 ,2017/7/4,2330,台積電,208,208.5,207,207,21160,半導體業
233020170703 ,2017/7/3,2330,台積電,207.5,209,207,209,19067,半導體業
233020170630 ,2017/6/30,2330,台積電,206.5,208.5,206.5,208.5,30895,半導體業
233020170629 ,2017/6/29,2330,台積電,210.5,210.5,208.5,210,26049,半導體業
233020170628 ,2017/6/28,2330,台積電,209.5,210,208,208.5,48613,半導體業
233020170627 ,2017/6/27,2330,台積電,214,214,211,211.5,43249,半導體業
233020170626 ,2017/6/26,2330,台積電,212,215,212,215,58749,半導體業
233020170623 ,2017/6/23,2330,台積電,218,218.5,217,217,39686,半導體業
233020170622 ,2017/6/22,2330,台積電,217,218,216.5,218,24228,半導體業
233020170621 ,2017/6/21,2330,台積電,216,217,214.5,215.5,44826,半導體業
233020170620 ,2017/6/20,2330,台積電,215,218,214.5,216.5,28684,半導體業
233020170619 ,2017/6/19,2330,台積電,211,213,210.5,213,15671,半導體業
233020170616 ,2017/6/16,2330,台積電,207.5,212,207,211.5,32857,半導體業
233020170615 ,2017/6/15,2330,台積電,207.5,208,207,208,17764,半導體業
233020170614 ,2017/6/14,2330,台積電,208.5,209.5,206,207,36324,半導體業
233020170613 ,2017/6/13,2330,台積電,207,208.5,206.5,208,43603,半導體業
233020170612 ,2017/6/12,2330,台積電,207,210,207,207.5,58288,半導體業
233020170609 ,2017/6/9,2330,台積電,214.5,215,212,212,31821,半導體業
233020170608 ,2017/6/8,2330,台積電,212,213,211.5,213,18482,半導體業
233020170607 ,2017/6/7,2330,台積電,212,212.5,210,211.5,29549,半導體業
233020170606 ,2017/6/6,2330,台積電,210.5,211.5,210.5,210.5,14949,半導體業
233020170605 ,2017/6/5,2330,台積電,209.5,212,209,212,21549,半導體業
233020170603 ,2017/6/3,2330,台積電,209,209,208,209,1535,半導體業
233020170602 ,2017/6/2,2330,台積電,208.5,209,207.5,209,22627,半導體業
233020170601 ,2017/6/1,2330,台積電,205,207,204.5,207,27624,半導體業
233020170531 ,2017/5/31,2330,台積電,206.5,207,203,203,67510,半導體業
233020170526 ,2017/5/26,2330,台積電,205,207,205,207,32557,半導體業
233020170525 ,2017/5/25,2330,台積電,206,207,205.5,207,22370,半導體業
233020170524 ,2017/5/24,2330,台積電,205,206,205,205.5,13407,半導體業
233020170523 ,2017/5/23,2330,台積電,205,207,204.5,205,20020,半導體業
233020170522 ,2017/5/22,2330,台積電,203.5,205,203,205,13768,半導體業
233020170519 ,2017/5/19,2330,台積電,203.5,204.5,202.5,203,16517,半導體業
233020170518 ,2017/5/18,2330,台積電,202.5,204,201.5,203.5,22448,半導體業
233020170517 ,2017/5/17,2330,台積電,203,204,203,204,21606,半導體業
233020170516 ,2017/5/16,2330,台積電,205,205,203.5,204.5,33212,半導體業
233020170515 ,2017/5/15,2330,台積電,204,206,204,206,25720,半導體業
233020170512 ,2017/5/12,2330,台積電,205,207,205,206,25065,半導體業
233020170511 ,2017/5/11,2330,台積電,204.5,208.5,204,207.5,43692,半導體業
233020170510 ,2017/5/10,2330,台積電,204,206,204,205.5,28376,半導體業
233020170509 ,2017/5/9,2330,台積電,205.5,207,203.5,203.5,48161,半導體業
233020170508 ,2017/5/8,2330,台積電,199,202.5,199,202.5,36634,半導體業
233020170505 ,2017/5/5,2330,台積電,197,198.5,197,197.5,17064,半導體業
233020170504 ,2017/5/4,2330,台積電,198.5,199,197,198,22117,半導體業
233020170503 ,2017/5/3,2330,台積電,198,198.5,197,198,25702,半導體業
233020170502 ,2017/5/2,2330,台積電,198.5,199,195.5,196.5,44155,半導體業
233020170428 ,2017/4/28,2330,台積電,193.5,194.5,193,194.5,34881,半導體業
233020170427 ,2017/4/27,2330,台積電,192,193,190.5,193,27958,半導體業
233020170426 ,2017/4/26,2330,台積電,192,192,190.5,191,29932,半導體業
233020170425 ,2017/4/25,2330,台積電,190.5,192,189.5,192,31953,半導體業
233020170424 ,2017/4/24,2330,台積電,191,191.5,188.5,190,19331,半導體業
233020170421 ,2017/4/21,2330,台積電,187.5,190,187.5,190,17384,半導體業
233020170420 ,2017/4/20,2330,台積電,186.5,188,186.5,187,21503,半導體業
233020170419 ,2017/4/19,2330,台積電,187.5,187.5,186.5,186.5,30491,半導體業
233020170418 ,2017/4/18,2330,台積電,188,189.5,187.5,188,25077,半導體業
233020170417 ,2017/4/17,2330,台積電,189,189,187.5,187.5,17112,半導體業
233020170414 ,2017/4/14,2330,台積電,189.5,189.5,188,189,30720,半導體業
233020170413 ,2017/4/13,2330,台積電,189.5,192,189.5,191.5,14796,半導體業
233020170412 ,2017/4/12,2330,台積電,190.5,191.5,190,191,17302,半導體業
233020170411 ,2017/4/11,2330,台積電,190,191,189,191,8458,半導體業
233020170410 ,2017/4/10,2330,台積電,191,191.5,189.5,190,17041,半導體業
233020170407 ,2017/4/7,2330,台積電,192,192,188.5,191,18925,半導體業
233020170406 ,2017/4/6,2330,台積電,193,193,191,191.5,16192,半導體業
233020170405 ,2017/4/5,2330,台積電,189.5,193,189.5,193,43774,半導體業
233020170331 ,2017/3/31,2330,台積電,191,192,189,189,33652,半導體業
233020170330 ,2017/3/30,2330,台積電,192.5,193,190.5,191.5,28322,半導體業
233020170329 ,2017/3/29,2330,台積電,194.5,194.5,191,191.5,33399,半導體業
233020170328 ,2017/3/28,2330,台積電,195,195,192.5,194.5,38247,半導體業
233020170327 ,2017/3/27,2330,台積電,194.5,194.5,192,193,29269,半導體業
233020170324 ,2017/3/24,2330,台積電,192,193,192,192.5,17564,半導體業
233020170323 ,2017/3/23,2330,台積電,192,193.5,192,193.5,18494,半導體業
233020170322 ,2017/3/22,2330,台積電,192.5,193.5,191.5,193.5,27433,半導體業
233020170321 ,2017/3/21,2330,台積電,192,195,191.5,195,32320,半導體業
233020170320 ,2017/3/20,2330,台積電,191.5,191.5,189.5,191.5,16245,半導體業
233020170317 ,2017/3/17,2330,台積電,189.5,191.5,189,191.5,33808,半導體業
233020170316 ,2017/3/16,2330,台積電,188,190,188,190,31534,半導體業
233020170315 ,2017/3/15,2330,台積電,185.5,187,185.5,186.5,14147,半導體業
233020170314 ,2017/3/14,2330,台積電,188,188,186,186,22262,半導體業
233020170313 ,2017/3/13,2330,台積電,185,186.5,185,186.5,10505,半導體業
233020170310 ,2017/3/10,2330,台積電,184,184.5,183,183.5,20066,半導體業
233020170309 ,2017/3/9,2330,台積電,185.5,186,184,184.5,28500,半導體業
233020170308 ,2017/3/8,2330,台積電,186,188,185.5,187,31812,半導體業
233020170307 ,2017/3/7,2330,台積電,184,185.5,184,185.5,18836,半導體業
233020170306 ,2017/3/6,2330,台積電,184,184.5,183.5,183.5,12548,半導體業
233020170303 ,2017/3/3,2330,台積電,184.5,185,184,184,28214,半導體業
233020170302 ,2017/3/2,2330,台積電,188,188.5,185,186,40004,半導體業
233020170301 ,2017/3/1,2330,台積電,188.5,188.5,186,186,46212,半導體業
233020170224 ,2017/2/24,2330,台積電,187.5,190.5,187.5,189,22790,半導體業
233020170223 ,2017/2/23,2330,台積電,188,189.5,187,188.5,35747,半導體業
233020170222 ,2017/2/22,2330,台積電,190.5,191,188.5,188.5,25672,半導體業
233020170221 ,2017/2/21,2330,台積電,190,190,188.5,190,31179,半導體業
233020170220 ,2017/2/20,2330,台積電,190,190.5,189.5,190,13251,半導體業
233020170218 ,2017/2/18,2330,台積電,190,190.5,189.5,189.5,3517,半導體業
233020170217 ,2017/2/17,2330,台積電,190,190.5,189,189.5,20408,半導體業
233020170216 ,2017/2/16,2330,台積電,190,190.5,188,189,27045,半導體業
233020170215 ,2017/2/15,2330,台積電,187,189.5,186.5,189,39380,半導體業
233020170214 ,2017/2/14,2330,台積電,189,190,187.5,187.5,45724,半導體業
233020170213 ,2017/2/13,2330,台積電,186.5,188,186.5,187.5,25156,半導體業
233020170210 ,2017/2/10,2330,台積電,184.5,185.5,184,185.5,34771,半導體業
233020170209 ,2017/2/9,2330,台積電,184,185.5,183.5,184,18995,半導體業
233020170208 ,2017/2/8,2330,台積電,183.5,184.5,183,183.5,29183,半導體業
233020170207 ,2017/2/7,2330,台積電,183.5,185,183,184.5,23640,半導體業
233020170206 ,2017/2/6,2330,台積電,184.5,185.5,184,184.5,24809,半導體業
233020170203 ,2017/2/3,2330,台積電,186,186,183.5,184.5,29537,半導體業
233020170202 ,2017/2/2,2330,台積電,188,188.5,184,184.5,94122,半導體業
233020170124 ,2017/1/24,2330,台積電,185,186.5,184.5,185.5,55056,半導體業
233020170123 ,2017/1/23,2330,台積電,182.5,185,182.5,185,37023,半導體業
233020170120 ,2017/1/20,2330,台積電,181,181.5,180.5,181,23447,半導體業
233020170119 ,2017/1/19,2330,台積電,179.5,181,179.5,180.5,24640,半導體業
233020170118 ,2017/1/18,2330,台積電,180.5,181,179.5,181,23711,半導體業
233020170117 ,2017/1/17,2330,台積電,180.5,181,179.5,181,13171,半導體業
233020170116 ,2017/1/16,2330,台積電,180,180.5,179,179.5,30778,半導體業
233020170113 ,2017/1/13,2330,台積電,180.5,182.5,180.5,181.5,52370,半導體業
233020170112 ,2017/1/12,2330,台積電,182.5,185.5,182.5,184.5,41164,半導體業
233020170111 ,2017/1/11,2330,台積電,185,185,181.5,182,29127,半導體業
233020170110 ,2017/1/10,2330,台積電,184.5,185.5,183.5,184,20217,半導體業
233020170109 ,2017/1/9,2330,台積電,184,185,183,184,18584,半導體業
233020170106 ,2017/1/6,2330,台積電,184,184.5,183.5,184,22463,半導體業
233020170105 ,2017/1/5,2330,台積電,182,183.5,181.5,183.5,20995,半導體業
233020170104 ,2017/1/4,2330,台積電,183,184,181.5,183,24382,半導體業
233020170103 ,2017/1/3,2330,台積電,181.5,183.5,181,183,22647,半導體業
233020161230 ,2016/12/30,2330,台積電,181,182.5,180,181.5,36629,半導體業
233020161229 ,2016/12/29,2330,台積電,180,181.5,180,180,30212,半導體業
233020161228 ,2016/12/28,2330,台積電,181,182,180.5,182,21243,半導體業
233020161227 ,2016/12/27,2330,台積電,180,180.5,179.5,180,8276,半導體業
233020161226 ,2016/12/26,2330,台積電,179,180,179,179.5,5694,半導體業
233020161223 ,2016/12/23,2330,台積電,179,180,178.5,178.5,22978,半導體業
233020161222 ,2016/12/22,2330,台積電,180,180.5,179,179,26292,半導體業
233020161221 ,2016/12/21,2330,台積電,181,182,180,180,29710,半導體業
233020161220 ,2016/12/20,2330,台積電,181,182.5,180,182.5,24160,半導體業
233020161219 ,2016/12/19,2330,台積電,184,184.5,182.5,182.5,20553,半導體業
233020161216 ,2016/12/16,2330,台積電,185.5,187,185,185,36006,半導體業
233020161215 ,2016/12/15,2330,台積電,185,187.5,184.5,187,22820,半導體業
233020161214 ,2016/12/14,2330,台積電,186.5,187.5,185.5,187.5,16595,半導體業
233020161213 ,2016/12/13,2330,台積電,186.5,186.5,184.5,186,23611,半導體業
233020161212 ,2016/12/12,2330,台積電,186,187,184,185,18818,半導體業
233020161209 ,2016/12/9,2330,台積電,186,186,184.5,186,24891,半導體業
233020161208 ,2016/12/8,2330,台積電,184,185.5,183,185.5,27277,半導體業
233020161207 ,2016/12/7,2330,台積電,183,183.5,181.5,181.5,14128,半導體業
233020161206 ,2016/12/6,2330,台積電,181,183,180.5,182,27329,半導體業
233020161205 ,2016/12/5,2330,台積電,178,180,178,179,29221,半導體業
233020161202 ,2016/12/2,2330,台積電,179,179.5,178,178,53861,半導體業
233020161201 ,2016/12/1,2330,台積電,182,183,181.5,183,13923,半導體業
233020161130 ,2016/11/30,2330,台積電,181.5,183,181.5,183,39688,半導體業
233020161129 ,2016/11/29,2330,台積電,183.5,185,182,182,24425,半導體業
233020161128 ,2016/11/28,2330,台積電,181.5,184,181.5,184,19126,半導體業
233020161125 ,2016/11/25,2330,台積電,182.5,183.5,182,182,10130,半導體業
233020161124 ,2016/11/24,2330,台積電,184,185,183,183,15000,半導體業
233020161123 ,2016/11/23,2330,台積電,184.5,186.5,184,185.5,22151,半導體業
233020161122 ,2016/11/22,2330,台積電,182,185,181.5,184,27628,半導體業
233020161121 ,2016/11/21,2330,台積電,180.5,181.5,180,181,15623,半導體業
233020161118 ,2016/11/18,2330,台積電,181.5,181.5,180,181,22488,半導體業
233020161117 ,2016/11/17,2330,台積電,182,182.5,180.5,181.5,22452,半導體業
233020161116 ,2016/11/16,2330,台積電,180.5,183,180,180,34857,半導體業
233020161115 ,2016/11/15,2330,台積電,179.5,182,179,180,33529,半導體業
233020161114 ,2016/11/14,2330,台積電,181,182,180,180.5,48033,半導體業
233020161111 ,2016/11/11,2330,台積電,181.5,183,181,181.5,67636,半導體業
233020161110 ,2016/11/10,2330,台積電,187,188,185.5,185.5,38252,半導體業
233020161109 ,2016/11/9,2330,台積電,190,190.5,182,182,55579,半導體業
233020161108 ,2016/11/8,2330,台積電,190,190,188,188.5,15454,半導體業
233020161107 ,2016/11/7,2330,台積電,186.5,189,186,189,21349,半導體業
233020161104 ,2016/11/4,2330,台積電,184.5,186,184,184.5,14859,半導體業
233020161103 ,2016/11/3,2330,台積電,185.5,186.5,184.5,184.5,25032,半導體業
233020161102 ,2016/11/2,2330,台積電,187.5,188,186,186,16440,半導體業
233020161101 ,2016/11/1,2330,台積電,188.5,189.5,187.5,189.5,14279,半導體業
233020161031 ,2016/10/31,2330,台積電,189,190.5,186.5,188.5,25322,半導體業
233020161028 ,2016/10/28,2330,台積電,189.5,190,188.5,189.5,24354,半導體業
233020161027 ,2016/10/27,2330,台積電,191.5,191.5,188.5,188.5,26204,半導體業
233020161026 ,2016/10/26,2330,台積電,190.5,192.5,190.5,191.5,21057,半導體業
233020161025 ,2016/10/25,2330,台積電,192,193,191,193,18875,半導體業
233020161024 ,2016/10/24,2330,台積電,191,191,189.5,191,13475,半導體業
233020161021 ,2016/10/21,2330,台積電,191,192,188.5,188.5,21944,半導體業
233020161020 ,2016/10/20,2330,台積電,189.5,190.5,189,190.5,13211,半導體業
233020161019 ,2016/10/19,2330,台積電,187.5,189.5,187.5,189.5,33281,半導體業
